"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"	"LST gauge algebra"
28	79	37	145	0	1	0	1	0	0	1	0	"s1:1→1 / s2:28→1 / s3:28→1"	""	"2 e7+e7'+f5+2(g2+su(2))+3(so(7)+2 su(2))"
28	79	37	149	0	0	2	0	0	0	1	0	"s1:1→1 / s2:28→1 / s3:28→1"	""	"2 e7+e7'+f5+2(g2+su(2))+3(so(7)+2 su(2))"
28	79	38	119	0	1	0	0	1	0	1	0	"s1:1→1 / s2:28→1 / s3:28→1"	""	"2 e7+e7'+f5+2(g2+su(2))+3(so(7)+2 su(2))"
28	79	62	147	0	1	0	0	1	1	0	0	"s1:1→1 / s2:28→1 / s3:28→1"	""	"2 e7+e7'+f5+2(g2+su(2))+3(so(7)+2 su(2))"
28	82	34	172	1	1	0	0	1	0	0	0	"s1:1→1 / s2:28→1 / s3:26→1"	"s3:30→1"	"3 e7+2 f5+su(3)+g2+su(2)+3(so(7)+2 su(2))"
28	82	35	172	1	1	0	0	1	0	0	0	"{s1:1→1 / s2:28→1 / s3:26→2, s1:1→1 / s2:28→1 / s3:26→3}"	"{s3:30→1, s3:30→1}"	"3 e7+2 f5+su(3)+g2+su(2)+3(so(7)+2 su(2))"
28	83	33	166	1	1	0	0	1	0	0	0	"{s1:28→1 / s2:1→1 / s3:1→1, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 28→1, s1:28→1 / s2:1→1 / s3:1→3, 28→1, s1:28→1 / s2:1→1 / s3:1→4, 28→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1}"	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	34	132	0	2	0	0	0	1	0	0	"s1:28→1 / s2:1→1 / s3:1→1"	""	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	34	139	0	1	1	0	1	0	0	0	"s1:1→1 / s2:28→1 / s3:28→1"	""	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	34	159	0	2	0	0	1	0	0	0	"s1:1→1 / s2:28→1 / s3:28→1"	""	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	34	166	1	1	0	0	1	0	0	0	"s1:1→1 / s2:28→1 / s3:28→1"	"s3:30→1"	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	35	104	0	2	0	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:1→1"	""	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	35	111	1	1	0	0	0	0	1	0	"{s1:28→1 / s2:1→1 / s3:1→1, s1:28→1 / s2:1→1 / s3:1→2, s1:28→1 / s2:1→1 / s3:1→3, s1:28→1 / s2:1→1 / s3:1→4, s1:28→1 / s2:1→1 / s3:1→5, s1:28→1 / s2:1→2 / s3:1→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1}"	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	35	112	0	1	1	0	0	1	0	0	"s1:28→1 / s2:1→1 / s3:1→1"	""	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	35	139	1	1	0	0	0	1	0	0	"s1:28→1 / s2:1→1 / s3:1→1"	"s3:30→1"	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	35	159	0	2	0	0	1	0	0	0	"{s1:1→1 / s2:28→1 / s3:28→2, s1:28→1 / s2:1→1 / s3:1→1}"	""	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	35	166	1	1	0	0	1	0	0	0	"{s1:1→1 / s2:28→1 / s3:28→2, s1:1→1 / s2:28→2 / s3:28→1}"	"{s3:30→1, s3:30→1}"	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	36	84	0	1	1	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:1→1"	""	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	36	104	0	2	0	0	0	0	1	0	"{s1:28→1 / s2:1→1 / s3:1→2, s1:28→1 / s2:1→1 / s3:1→3}"	""	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	36	132	0	2	0	0	0	1	0	0	"{s1:28→1 / s2:1→1 / s3:1→2, s1:28→1 / s2:1→1 / s3:1→3}"	""	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	36	139	0	1	1	0	1	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1"	""	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	36	139	1	1	0	0	0	1	0	0	"{s1:28→1 / s2:1→1 / s3:1→2, s1:28→1 / s2:1→1 / s3:1→3, s1:28→1 / s2:1→1 / s3:1→4, s1:28→1 / s2:1→1 / s3:1→5, s1:28→1 / s2:1→2 / s3:1→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1}"	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	36	159	0	2	0	0	1	0	0	0	"{s1:1→1 / s2:28→1 / s3:28→3, s1:1→1 / s2:28→1 / s3:28→4, s1:1→1 / s2:28→1 / s3:28→5, s1:1→1 / s2:28→2 / s3:28→2}"	""	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	36	166	1	1	0	0	1	0	0	0	"{s1:1→1 / s2:28→1 / s3:28→3, s1:1→1 / s2:28→1 / s3:28→4, s1:1→1 / s2:28→1 / s3:28→5, s1:1→1 / s2:28→2 / s3:28→2, s1:1→1 / s2:28→2 / s3:28→3, s1:1→1 / s2:28→2 / s3:28→4, s1:1→1 / s2:28→2 / s3:28→5, s1:1→1 / s2:28→3 / s3:28→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1}"	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	40	166	1	1	0	0	1	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1"	"s3:30→1"	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	83	44	159	0	2	0	0	1	0	0	0	"s1:28→1 / s2:1→1 / s3:1→2"	""	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"
28	84	31	194	2	1	0	0	0	0	0	0	"s1:1→1 / s2:27→1 / s3:1→1, 27→1"	"s2:2→1 / s3:29→1"	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"
28	84	32	166	1	1	1	0	0	0	0	0	"s1:1→1 / s3:27→1"	"s2:28→1 / s3:2→1"	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"
28	84	36	166	1	1	1	0	0	0	0	0	"s1:1→1"	"s2:28→1 / s3:2→1"	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"
28	86	32	160	2	0	1	0	0	0	0	0	"{s1:1→1, s1:1→1 / s3:27→1}"	"{s2:28→1 / s3:28→1, s2:28→1 / s3:2→1}"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	32	173	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1, 27→1 / s3:27→1"	"s3:2→1"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	32	174	1	2	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, 27→1, s1:1→1 / s2:1→1, 27→1 / s3:1→1, s1:1→1 / s2:1→2, 27→1}"	"{s3:28→1, s3:28→1, s3:28→1}"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	32	180	2	1	0	0	0	0	0	0	"{s1:1→1, 27→1 / s3:1→1, s1:1→1 / s2:1→1, 27→1 / s3:1→2, 27→1, s1:1→1 / s2:1→1 / s3:1→1, s1:1→1 / s2:1→1 / s3:1→1, 27→1, s1:1→1 / s2:1→1 / s3:1→2, 27→1, s1:1→1 / s2:1→1 / s3:1→2, 27→1, s1:1→1 / s2:1→1 / s3:1→2, 27→2, s1:1→1 / s2:1→1 / s3:1→3, 27→1, s1:1→1 / s2:1→1 / s3:1→3, 27→2, s1:1→1 / s2:1→1 / s3:1→4, 27→1, s1:1→1 / s2:27→1 / s3:1→1, 27→1, s1:1→1 / s2:27→1 / s3:1→1, 27→2, s1:1→1 / s2:27→1 / s3:1→2, 27→3, s1:1→1 / s3:1→1, s1:1→1 / s3:1→1, 27→1, s1:1→1 / s3:1→1, 27→2, s1:1→1 / s3:1→2, 27→1, s1:1→1 / s3:1→2, 27→1, s1:1→1 / s3:1→2, 27→2, s1:1→1 / s3:1→2, 27→2, s1:1→1 / s3:1→2, 27→3, s1:1→1 / s3:1→3, 27→1, s1:1→1 / s3:1→3, 27→1, s1:1→1 / s3:1→3, 27→2, s1:1→1 / s3:1→3, 27→2, s1:1→2, 27→1, s1:1→2, 27→1 / s3:1→1, s1:1→3, 27→1}"	"{s2:2→1 / s3:28→1, s2:2→1 / s3:28→1, s2:28→1 / s3:28→1, s2:28→1 / s3:2→1, s2:28→1 / s3:28→1, s2:28→1 / s3:2→1, s2:28→1 / s3:2→1, s2:28→1 / s3:28→1, s2:28→1 / s3:28→1, s2:28→1 / s3:28→1, s2:2→1 / s3:28→1, s2:2→1 / s3:29→1, s2:2→1 / s3:29→1, s2:28→1 / s3:28→1, s2:28→1 / s3:2→1, s2:28→1 / s3:2→1, s2:28→1 / s3:28→1, s2:28→1 / s3:2→1, s2:28→1 / s3:28→1, s2:28→1 / s3:2→1, s2:28→1 / s3:2→1, s2:28→1 / s3:28→1, s2:2→1 / s3:28→1, s2:28→1 / s3:28→1, s2:28→1 / s3:2→1, s2:28→1 / s3:2→1, s2:2→1 / s3:28→1, s2:28→1 / s3:2→1}"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	32	181	2	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, 27→1 / s3:1→1, 27→1, s1:1→1 / s2:1→1 / s3:1→1, 27→1, s1:1→1 / s3:1→1, 27→1, s1:1→1 / s3:1→2, 27→1, s1:1→1 / s3:1→2, 27→2, s1:1→1 / s3:1→3, 27→2}"	"{s2:29→1 / s3:28→1, s2:28→1 / s3:29→1, s2:28→1 / s3:29→1, s2:28→1 / s3:29→1, s2:28→1 / s3:29→1, s2:28→1 / s3:29→1}"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	33	136	2	0	0	1	0	0	0	0	"s1:1→1"	"s2:28→1 / s3:28→1"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	33	160	2	0	1	0	0	0	0	0	"{s1:1→1 / s3:1→1, s1:1→1 / s3:1→1, 27→1, s1:1→1 / s3:1→1, 27→2, s1:1→1 / s3:27→2, s1:1→1 / s3:27→3, s1:1→1 / s3:27→4}"	"{s2:28→1 / s3:28→1, s2:28→1 / s3:28→1, s2:28→1 / s3:28→1, s2:28→1 / s3:2→1, s2:28→1 / s3:2→1, s2:28→1 / s3:2→1}"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	33	180	2	1	0	0	0	0	0	0	"{s1:1→1, 27→1, s1:1→1 / s2:1→1 / s3:1→2, s1:1→1 / s2:1→2 / s3:1→2, s1:1→1 / s3:1→1, s1:1→1 / s3:1→1, 27→1, s1:1→1 / s3:1→2, s1:1→1 / s3:1→2, 27→1, s1:1→1 / s3:1→2, 27→1, s1:1→1 / s3:1→4, 27→1, s1:1→1 / s3:1→4, 27→1, s1:1→1 / s3:27→1}"	"{s2:28→1 / s3:2→1, s2:28→1 / s3:28→1, s2:28→1 / s3:28→1, s2:2→1 / s3:28→1, s2:28→1 / s3:28→1, s2:2→1 / s3:28→1, s2:2→1 / s3:28→1, s2:2→1 / s3:29→1, s2:28→1 / s3:28→1, s2:2→1 / s3:28→1, s2:28→1 / s3:2→1}"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	34	130	1	1	0	1	0	0	0	0	"s1:1→1 / s2:27→1"	"s3:28→1"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	34	136	2	0	0	1	0	0	0	0	"{s1:1→1 / s3:27→1, s1:1→1 / s3:27→2}"	"{s2:28→1 / s3:28→1, s2:28→1 / s3:28→1}"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	34	154	1	1	1	0	0	0	0	0	"s1:1→1 / s2:27→1"	"s3:28→1"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	34	160	2	0	1	0	0	0	0	0	"s1:1→1 / s3:27→5"	"s2:28→1 / s3:2→1"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	34	173	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	"s3:2→1"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	34	174	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1"	"s3:28→1"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	35	153	1	1	1	0	0	0	0	0	"s1:1→1 / s2:27→1 / s3:27→1"	"s3:2→1"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	35	160	2	0	1	0	0	0	0	0	"{s1:1→1 / s3:27→1, s1:1→1 / s3:27→2}"	"{s2:28→1 / s3:28→1, s2:28→1 / s3:28→1}"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	86	37	160	2	0	1	0	0	0	0	0	"s1:1→1"	"s2:28→1 / s3:2→1"	"e8+2 e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"
28	87	32	170	1	1	0	0	0	0	1	0	"{s1:28→1 / s2:1→1 / s3:1→1, 5→1, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 5→1, 28→1, s1:28→1 / s2:1→1 / s3:1→3, 28→1, s1:28→1 / s2:1→1 / s3:1→3, 5→1, 28→1, s1:28→1 / s2:1→1 / s3:5→1, 28→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1}"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"
28	87	33	170	1	1	0	0	0	0	1	0	"{s1:28→1 / s2:1→1 / s3:1→1, 5→1, s1:28→1 / s2:1→1 / s3:1→4, 28→1, s1:28→1 / s2:1→1 / s3:5→1}"	"{s3:30→1, s3:30→1, s3:30→1}"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"
28	87	34	170	1	1	0	0	0	0	1	0	"{s1:28→1 / s2:1→1 / s3:1→1, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 5→1, s1:28→1 / s2:1→1 / s3:1→3, 5→1}"	"{s3:30→1, s3:30→1, s3:30→1}"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"
28	87	35	163	0	2	0	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:1→1"	""	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"
28	87	35	170	1	1	0	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:1→4, 5→1"	"s3:30→1"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"
28	87	36	48	0	2	0	0	0	0	0	1	"s1:28→1 / s2:1→1 / s3:1→1"	""	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"
28	87	36	55	1	1	0	0	0	0	0	1	"{s1:28→1 / s2:1→1 / s3:1→1, s1:28→1 / s2:1→1 / s3:1→1, 5→1, s1:28→1 / s2:1→1 / s3:1→2, 5→1, s1:28→1 / s2:1→1 / s3:1→3, 5→1, s1:28→1 / s2:1→1 / s3:1→4, 5→1, s1:28→1 / s2:1→1 / s3:5→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1}"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"
28	87	37	48	0	2	0	0	0	0	0	1	"s1:28→1 / s2:1→1 / s3:1→2"	""	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"
28	87	37	55	1	1	0	0	0	0	0	1	"{s1:28→1 / s2:1→1 / s3:1→2, s1:28→1 / s2:1→1 / s3:1→3, s1:28→1 / s2:1→1 / s3:1→4, s1:28→1 / s2:1→1 / s3:1→5}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1}"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"
28	89	31	186	1	2	0	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:3→1, 28→2"	"s3:27→1"	"e8+e7+e6+2 f5+5(g2+su(2))"
28	89	31	193	2	1	0	0	0	0	0	0	"{s1:28→1 / s2:1→1 / s3:1→1, s1:28→1 / s2:1→1 / s3:1→1, 3→1, 28→1, s1:28→1 / s2:1→1 / s3:1→1, 3→1, 28→2, s1:28→1 / s2:1→1 / s3:1→1, 3→1, 28→2, s1:28→1 / s2:1→1 / s3:1→1, 3→1, 28→2, s1:28→1 / s2:3→1, 28→1 / s3:1→1, s1:28→1 / s2:3→1, 28→1 / s3:1→1, s1:28→1 / s2:3→1, 28→2 / s3:1→1, s1:28→1 / s2:3→1, 28→2 / s3:1→1, s1:28→1 / s2:3→1, 28→2 / s3:1→1}"	"{s2:29→1 / s3:27→1, s2:29→1 / s3:27→1, s2:27→1 / s3:29→1, s2:29→1 / s3:27→1, s2:29→1 / s3:29→1, s2:27→1 / s3:29→1, s2:29→1 / s3:29→1, s2:27→1 / s3:29→1, s2:29→1 / s3:27→1, s2:29→1 / s3:29→1}"	"e8+e7+e6+2 f5+5(g2+su(2))"
28	89	32	166	1	1	1	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:3→1"	"s3:27→1"	"e8+e7+e6+2 f5+5(g2+su(2))"
28	89	36	166	1	1	1	0	0	0	0	0	"s1:28→1 / s2:1→1"	"s3:27→1"	"e8+e7+e6+2 f5+5(g2+su(2))"
28	90	31	186	1	2	0	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:3→1, 28→2"	"s3:27→1"	"e8+e7+e6+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"
28	90	31	192	2	1	0	0	0	0	0	0	"{s1:28→1 / s2:1→1 / s3:1→1, 3→1, 28→2, s1:28→1 / s2:1→1 / s3:1→1, 3→1, 28→3, s1:28→1 / s2:3→1, 28→1 / s3:1→1, s1:28→1 / s2:3→1, 28→2 / s3:1→1}"	"{s2:29→1 / s3:29→1, s2:29→1 / s3:29→1, s2:29→1 / s3:29→1, s2:29→1 / s3:29→1}"	"e8+e7+e6+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"
28	90	31	193	2	1	0	0	0	0	0	0	"{s1:28→1 / s2:1→1 / s3:1→1, s1:28→1 / s2:1→1 / s3:1→1, 3→1, 28→1, s1:28→1 / s2:1→1 / s3:1→1, 3→1, 28→2, s1:28→1 / s2:1→1 / s3:1→1, 3→1, 28→2, s1:28→1 / s2:1→1 / s3:1→1, 3→1, 28→3, s1:28→1 / s2:1→1 / s3:1→1, 3→1, 28→3, s1:28→1 / s2:3→1, 28→1 / s3:1→1, s1:28→1 / s2:3→1, 28→2 / s3:1→1, s1:28→1 / s2:3→1, 28→2 / s3:1→1}"	"{s2:29→1 / s3:27→1, s2:29→1 / s3:27→1, s2:27→1 / s3:29→1, s2:29→1 / s3:27→1, s2:27→1 / s3:29→1, s2:29→1 / s3:27→1, s2:27→1 / s3:29→1, s2:27→1 / s3:29→1, s2:29→1 / s3:27→1}"	"e8+e7+e6+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"
28	90	32	166	1	1	1	0	0	0	0	0	"{s1:28→1 / s2:1→1 / s3:3→1, s1:28→1 / s2:1→1 / s3:3→1, 28→1}"	"{s3:27→1, s3:27→1}"	"e8+e7+e6+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"
28	90	33	142	1	1	0	1	0	0	0	0	"s1:28→1 / s2:1→1 / s3:3→1"	"s3:27→1"	"e8+e7+e6+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"
28	90	35	142	1	1	0	1	0	0	0	0	"s1:28→1 / s2:1→1"	"s3:27→1"	"e8+e7+e6+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"
28	90	35	166	1	1	1	0	0	0	0	0	"s1:28→1 / s2:1→1"	"s3:27→1"	"e8+e7+e6+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"
28	90	44	159	0	2	1	0	0	0	0	0	"s1:28→1 / s2:28→1 / s3:1→1"	""	"e8+e7+e6+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"
28	99	31	188	1	2	0	0	0	0	0	0	"s1:28→1 / s3:4→1, 28→3"	"s2:1→1 / s3:29→1"	"e8+e7+e6+2 f5+2 su(3)+3(g2+su(2))"
28	104	32	168	2	0	0	0	0	0	1	0	"{s1:28→1, s1:28→1 / s2:2→1, 28→1, s1:28→1 / s2:2→2, 28→1, s1:28→1 / s3:2→1, 28→1, s1:28→1 / s3:2→2, 28→1, s1:28→1 / s3:2→2, 28→1}"	"{s2:1→1 / s3:1→1, s2:3→1 / s3:1→1, s2:3→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:3→1 / s3:1→1}"	"3 e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"
28	104	33	168	2	0	0	0	0	0	1	0	"s1:28→1"	"s2:3→1 / s3:1→1"	"3 e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"
28	104	34	161	1	1	0	0	0	0	1	0	"s1:28→1 / s2:2→1"	"s3:3→1"	"3 e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"
28	104	34	162	1	1	0	0	0	0	1	0	"s1:28→1 / s2:2→1"	"s3:1→1"	"3 e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"
28	104	34	168	2	0	0	0	0	0	1	0	"{s1:28→1 / s2:2→1, s1:28→1 / s2:2→2, s1:28→1 / s3:2→1, s1:28→1 / s3:2→1, s1:28→1 / s3:2→2}"	"{s2:3→1 / s3:1→1, s2:3→1 / s3:1→1, s2:1→1 / s3:1→1, s2:3→1 / s3:1→1, s2:3→1 / s3:1→1}"	"3 e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"
28	104	35	168	2	0	0	0	0	0	1	0	"s1:28→1 / s3:2→2"	"s2:1→1 / s3:1→1"	"3 e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"
28	104	36	46	1	1	0	0	0	0	0	1	"s1:28→1 / s2:2→1"	"s3:3→1"	"3 e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"
28	104	36	47	1	1	0	0	0	0	0	1	"s1:28→1 / s2:2→1"	"s3:1→1"	"3 e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"
28	104	36	53	2	0	0	0	0	0	0	1	"{s1:28→1, s1:28→1, s1:28→1 / s2:2→1, s1:28→1 / s2:2→2, s1:28→1 / s3:2→1, s1:28→1 / s3:2→1, s1:28→1 / s3:2→2, s1:28→1 / s3:2→2}"	"{s2:1→1 / s3:1→1, s2:3→1 / s3:1→1, s2:3→1 / s3:1→1, s2:3→1 / s3:1→1, s2:1→1 / s3:1→1, s2:3→1 / s3:1→1, s2:1→1 / s3:1→1, s2:3→1 / s3:1→1}"	"3 e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"
28	104	36	168	2	0	0	0	0	0	1	0	"s1:28→1 / s2:28→1"	"s2:3→1 / s3:1→1"	"3 e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"
28	113	32	168	0	2	0	1	0	0	0	0	"s1:28→1"	"s2:3→1 / s3:1→1"	"4 e7+g2+su(2)+3(so(7)+2 su(2))"
28	114	32	155	0	3	0	0	0	0	0	0	"s1:28→1"	"s2:4→1 / s3:1→1"	"2 e8+f5+2 so(8)+3(g2+su(2))"
28	114	33	135	0	2	1	0	0	0	0	0	"s1:28→1"	"s2:4→1 / s3:1→1"	"2 e8+f5+2 so(8)+3(g2+su(2))"
28	114	34	163	1	2	0	0	0	0	0	0	"{s1:28→1 / s3:24→1, s1:28→1 / s3:24→1, 28→1}"	"{s2:4→1 / s3:29→1, s2:4→1 / s3:29→1}"	"2 e8+f5+2 so(8)+3(g2+su(2))"
28	114	36	156	0	3	0	0	0	0	0	0	"s1:28→1 / s2:28→1"	"s3:4→1"	"2 e8+f5+2 so(8)+3(g2+su(2))"
28	118	32	168	0	2	0	0	1	0	0	0	"s1:28→1"	"s2:3→1 / s3:1→1"	"3 e7+e7'+4(so(7)+2 su(2))"
28	118	33	141	0	2	0	0	0	1	0	0	"s1:28→1"	"s2:3→1 / s3:1→1"	"3 e7+e7'+4(so(7)+2 su(2))"
28	118	34	113	0	2	0	0	0	0	1	0	"s1:28→1"	"s2:3→1 / s3:1→1"	"3 e7+e7'+4(so(7)+2 su(2))"
28	119	32	168	0	2	0	1	0	0	0	0	"s1:28→1"	"s2:3→1 / s3:1→1"	"4 e7+g2+su(2)+3(so(7)+2 su(2))"
28	123	35	83	0	2	0	0	0	0	0	1	"s1:1→1 / s2:28→1 / s3:26→1"	""	"4 e6+2 f5+5 su(3)+g2+su(2)"
28	123	35	90	1	1	0	0	0	0	0	1	"{s1:1→1 / s2:28→1 / s3:26→1, s1:1→1 / s2:28→1 / s3:26→2, s1:1→1 / s2:28→1 / s3:26→3}"	"{s3:30→1, s3:30→1, s3:30→1}"	"4 e6+2 f5+5 su(3)+g2+su(2)"
28	123	36	90	1	1	0	0	0	0	0	1	"{s1:1→1 / s2:28→1 / s3:26→4, s1:1→1 / s2:28→1 / s3:26→5}"	"{s3:30→1, s3:30→1}"	"4 e6+2 f5+5 su(3)+g2+su(2)"
28	124	32	169	1	1	0	0	0	1	0	0	"{s1:1→1 / s2:28→1 / s3:6→1, 24→1, s1:1→1 / s2:28→1 / s3:6→1, 24→1, 28→1, s1:1→1 / s2:28→1 / s3:6→1, 24→1, 28→2, s1:1→1 / s2:28→1 / s3:6→1, 24→1, 28→3, s1:1→1 / s2:28→1 / s3:6→1, 28→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1}"	"3 e7+e6+su(3)+4(so(7)+2 su(2))"
28	124	33	141	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:28→1 / s3:24→1, 28→1, s1:1→1 / s2:28→1 / s3:24→1, 28→2, s1:1→1 / s2:28→1 / s3:24→1, 28→3, s1:1→1 / s2:28→1 / s3:6→1, 24→1, s1:1→1 / s2:28→1 / s3:6→1, 24→1, 28→1, s1:1→1 / s2:28→1 / s3:6→1, 24→1, 28→2, s1:1→1 / s2:28→1 / s3:6→1, 24→1, 28→3, s1:1→1 / s2:28→1 / s3:6→1, 28→1, s1:1→1 / s2:28→1 / s3:6→1, 28→2, s1:1→1 / s2:28→1 / s3:6→1, 28→3}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1}"	"3 e7+e6+su(3)+4(so(7)+2 su(2))"
