T_H,LST_Gauge,SUGRA_Gauge,cls_count,mrg_bases,mrg_rows,status,cls_externals
1,(none),e7p + 4 su2 + su3,146,0,0,CLS_ONLY_su2hat1,e7' + 4 su2 + su3
1,(none),e7p + 4 su3,1,1,1,MATCH,e7' + 4 su3
1,(none),e7p + 5 su2,345,0,0,CLS_ONLY_su2hat1,e7' + 5 su2
1,(none),e7p + 6 su2,5,0,0,CLS_ONLY_su2hat1,e7' + 6 su2
1,(none),e7p + 7 su2,4,0,0,CLS_ONLY_su2hat1,e7' + 7 su2
1,(none),e7p + 8 su2,3,0,0,CLS_ONLY_su2hat1,e7' + 8 su2
1,(none),e7p + e8,1,1,1,MATCH,e7' + e8
1,(none),e7p + e8 + su2,1,0,0,CLS_ONLY_su2hat1,e7' + e8 + su2
1,(none),e7p + f4,1,1,1,MATCH,e7' + f4
1,(none),e7p + f4 + 2 su2,13,0,0,CLS_ONLY_su2hat1,e7' + f4 + 2 su2
1,(none),e7p + f4 + 3 su2,3,0,0,CLS_ONLY_su2hat1,e7' + f4 + 3 su2
1,(none),e7p + f4 + su2,2,0,0,CLS_ONLY_su2hat1,e7' + f4 + su2
1,(none),e7p + f4 + su2 + su3,1,0,0,CLS_ONLY_su2hat1,e7' + f4 + su2 + su3
1,(none),e7p + f4 + su2+g2,0,1,1,MRG_ONLY,
1,(none),e7p + f4 + su3,1,1,1,MATCH,e7' + f4 + su3
1,(none),e7p + so8,1,1,2,MATCH,e7' + so8
1,(none),e7p + so8 + 2 su2,18,0,0,CLS_ONLY_su2hat1,e7' + so8 + 2 su2
1,(none),e7p + so8 + 2 su2 + su3,6,0,0,CLS_ONLY_su2hat1,e7' + so8 + 2 su2 + su3
1,(none),e7p + so8 + 2 su3,1,1,1,MATCH,e7' + so8 + 2 su3
1,(none),e7p + so8 + 3 su2,30,0,0,CLS_ONLY_su2hat1,e7' + so8 + 3 su2
1,(none),e7p + so8 + 3 su2 + su3,1,0,0,CLS_ONLY_su2hat1,e7' + so8 + 3 su2 + su3
1,(none),e7p + so8 + 4 su2,7,0,0,CLS_ONLY_su2hat1,e7' + so8 + 4 su2
1,(none),e7p + so8 + 5 su2,1,0,0,CLS_ONLY_su2hat1,e7' + so8 + 5 su2
1,(none),e7p + so8 + su2,2,0,0,CLS_ONLY_su2hat1,e7' + so8 + su2
1,(none),e7p + so8 + su2 + 2 su3,1,0,0,CLS_ONLY_su2hat1,e7' + so8 + su2 + 2 su3
1,(none),e7p + so8 + su2 + su3,4,0,0,CLS_ONLY_su2hat1,e7' + so8 + su2 + su3
1,(none),e7p + so8 + su2+g2,0,1,2,MRG_ONLY,
1,(none),e7p + so8 + su3,2,1,1,COUNT_DIFF,e7' + so8 + su3
1,(none),e7p + su2,3,0,0,CLS_ONLY_su2hat1,e7' + su2
1,(none),e7p + su2 + 2 su3,17,0,0,CLS_ONLY_su2hat1,e7' + su2 + 2 su3
1,(none),e7p + su2 + 3 su3,4,0,0,CLS_ONLY_su2hat1,e7' + su2 + 3 su3
1,(none),e7p + su2 + 4 su3,1,0,0,CLS_ONLY_su2hat1,e7' + su2 + 4 su3
1,(none),e7p + su2 + su3,14,0,0,CLS_ONLY_su2hat1,e7' + su2 + su3
1,(none),e7p + su2 + su8,2,0,0,CLS_ONLY_su2hat1,e7' + hat1 + su2
1,(none),e7p + su2+g2,0,1,2,MRG_ONLY,
1,(none),e7p + su2+g2 + 2 su3,0,1,1,MRG_ONLY,
1,(none),e7p + su2+g2 + su3,0,1,1,MRG_ONLY,
1,(none),e7p + su2+so7+su2,0,1,1,MRG_ONLY,
1,(none),e7p + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
1,(none),e7p + su3,2,1,2,COUNT_DIFF,e7' + su3
1,(none),e7p + su8,1,0,0,CLS_ONLY_su2hat1,e7' + hat1
1,(none),e8,2,1,2,COUNT_DIFF,e8
1,(none),e8 + 2 so8,1,1,1,MATCH,e8 + 2 so8
1,(none),e8 + 2 su2,7,0,0,CLS_ONLY_su2hat1,e8 + 2 su2
1,(none),e8 + 2 su2 + 2 su3,11,0,0,CLS_ONLY_su2hat1,e8 + 2 su2 + 2 su3
1,(none),e8 + 2 su2 + 3 su3,1,0,0,CLS_ONLY_su2hat1,e8 + 2 su2 + 3 su3
1,(none),e8 + 2 su2 + su3,35,0,0,CLS_ONLY_su2hat1,e8 + 2 su2 + su3
1,(none),e8 + 2 su2+g2,0,1,1,MRG_ONLY,
1,(none),e8 + 2 su3,10,1,2,COUNT_DIFF,e8 + 2 su3
1,(none),e8 + 3 su2,28,0,0,CLS_ONLY_su2hat1,e8 + 3 su2
1,(none),e8 + 3 su2 + 2 su3,5,0,0,CLS_ONLY_su2hat1,e8 + 3 su2 + 2 su3
1,(none),e8 + 3 su2 + su3,49,0,0,CLS_ONLY_su2hat1,e8 + 3 su2 + su3
1,(none),e8 + 3 su3,3,1,1,COUNT_DIFF,e8 + 3 su3
1,(none),e8 + 4 su2,83,0,0,CLS_ONLY_su2hat1,e8 + 4 su2
1,(none),e8 + 4 su2 + 2 su3,1,0,0,CLS_ONLY_su2hat1,e8 + 4 su2 + 2 su3
1,(none),e8 + 4 su2 + su3,24,0,0,CLS_ONLY_su2hat1,e8 + 4 su2 + su3
1,(none),e8 + 4 su3,1,1,1,MATCH,e8 + 4 su3
1,(none),e8 + 5 su2,66,0,0,CLS_ONLY_su2hat1,e8 + 5 su2
1,(none),e8 + 6 su2,1,0,0,CLS_ONLY_su2hat1,e8 + 6 su2
1,(none),e8 + 7 su2,1,0,0,CLS_ONLY_su2hat1,e8 + 7 su2
1,(none),e8 + 8 su2,1,0,0,CLS_ONLY_su2hat1,e8 + 8 su2
1,(none),e8 + f4,1,1,1,MATCH,e8 + f4
1,(none),e8 + f4 + 2 su2,3,0,0,CLS_ONLY_su2hat1,e8 + f4 + 2 su2
1,(none),e8 + f4 + su2,1,0,0,CLS_ONLY_su2hat1,e8 + f4 + su2
1,(none),e8 + f4 + su3,1,1,1,MATCH,e8 + f4 + su3
1,(none),e8 + so8,1,1,2,MATCH,e8 + so8
1,(none),e8 + so8 + 2 su2,7,0,0,CLS_ONLY_su2hat1,e8 + so8 + 2 su2
1,(none),e8 + so8 + 2 su2 + su3,1,0,0,CLS_ONLY_su2hat1,e8 + so8 + 2 su2 + su3
1,(none),e8 + so8 + 2 su3,1,1,1,MATCH,e8 + so8 + 2 su3
1,(none),e8 + so8 + 3 su2,5,0,0,CLS_ONLY_su2hat1,e8 + so8 + 3 su2
1,(none),e8 + so8 + 4 su2,1,0,0,CLS_ONLY_su2hat1,e8 + so8 + 4 su2
1,(none),e8 + so8 + su2,1,0,0,CLS_ONLY_su2hat1,e8 + so8 + su2
1,(none),e8 + so8 + su2 + su3,1,0,0,CLS_ONLY_su2hat1,e8 + so8 + su2 + su3
1,(none),e8 + so8 + su2+g2,0,1,1,MRG_ONLY,
1,(none),e8 + so8 + su3,2,1,1,COUNT_DIFF,e8 + so8 + su3
1,(none),e8 + su2,1,0,0,CLS_ONLY_su2hat1,e8 + su2
1,(none),e8 + su2 + 2 su3,6,0,0,CLS_ONLY_su2hat1,e8 + su2 + 2 su3
1,(none),e8 + su2 + 3 su3,1,0,0,CLS_ONLY_su2hat1,e8 + su2 + 3 su3
1,(none),e8 + su2 + su3,7,0,0,CLS_ONLY_su2hat1,e8 + su2 + su3
1,(none),e8 + su2 + su8,1,0,0,CLS_ONLY_su2hat1,e8 + hat1 + su2
1,(none),e8 + su2+g2,0,1,1,MRG_ONLY,
1,(none),e8 + su2+g2 + 2 su3,0,1,1,MRG_ONLY,
1,(none),e8 + su2+g2 + su3,0,1,1,MRG_ONLY,
1,(none),e8 + su2+so7+su2,0,1,1,MRG_ONLY,
1,(none),e8 + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
1,(none),e8 + su3,2,1,2,COUNT_DIFF,e8 + su3
1,(none),e8 + su8,1,0,0,CLS_ONLY_su2hat1,e8 + hat1
1,(none),f4,2,1,2,COUNT_DIFF,f4
1,(none),f4 + 2 so8,1,1,1,MATCH,f4 + 2 so8
1,(none),f4 + 2 so8 + 2 su2,3,0,0,CLS_ONLY_su2hat1,f4 + 2 so8 + 2 su2
1,(none),f4 + 2 so8 + su2,1,0,0,CLS_ONLY_su2hat1,f4 + 2 so8 + su2
1,(none),f4 + 2 so8 + su3,1,1,1,MATCH,f4 + 2 so8 + su3
1,(none),f4 + 2 su2,72,0,0,CLS_ONLY_su2hat1,f4 + 2 su2
1,(none),f4 + 2 su2 + 2 su3,161,0,0,CLS_ONLY_su2hat1,f4 + 2 su2 + 2 su3
1,(none),f4 + 2 su2 + 3 su3,39,0,0,CLS_ONLY_su2hat1,f4 + 2 su2 + 3 su3
1,(none),f4 + 2 su2 + 4 su3,3,0,0,CLS_ONLY_su2hat1,f4 + 2 su2 + 4 su3
1,(none),f4 + 2 su2 + su3,243,0,0,CLS_ONLY_su2hat1,f4 + 2 su2 + su3
1,(none),f4 + 2 su2 + su8,8,0,0,CLS_ONLY_su2hat1,f4 + hat1 + 2 su2
1,(none),f4 + 2 su2+g2,0,1,1,MRG_ONLY,
1,(none),f4 + 2 su2+g2 + su3,0,1,1,MRG_ONLY,
1,(none),f4 + 2 su3,31,1,2,COUNT_DIFF,f4 + 2 su3
1,(none),f4 + 3 su2,221,0,0,CLS_ONLY_su2hat1,f4 + 3 su2
1,(none),f4 + 3 su2 + 2 su3,182,0,0,CLS_ONLY_su2hat1,f4 + 3 su2 + 2 su3
1,(none),f4 + 3 su2 + 3 su3,10,0,0,CLS_ONLY_su2hat1,f4 + 3 su2 + 3 su3
1,(none),f4 + 3 su2 + su3,552,0,0,CLS_ONLY_su2hat1,f4 + 3 su2 + su3
1,(none),f4 + 3 su2 + su8,2,0,0,CLS_ONLY_su2hat1,f4 + hat1 + 3 su2
1,(none),f4 + 3 su3,19,1,1,COUNT_DIFF,f4 + 3 su3
1,(none),f4 + 4 su2,561,0,0,CLS_ONLY_su2hat1,f4 + 4 su2
1,(none),f4 + 4 su2 + 2 su3,26,0,0,CLS_ONLY_su2hat1,f4 + 4 su2 + 2 su3
1,(none),f4 + 4 su2 + su3,521,0,0,CLS_ONLY_su2hat1,f4 + 4 su2 + su3
1,(none),f4 + 4 su3,5,1,1,COUNT_DIFF,f4 + 4 su3
1,(none),f4 + 5 su2,647,0,0,CLS_ONLY_su2hat1,f4 + 5 su2
1,(none),f4 + 5 su2 + su3,3,0,0,CLS_ONLY_su2hat1,f4 + 5 su2 + su3
1,(none),f4 + 5 su3,1,1,1,MATCH,f4 + 5 su3
1,(none),f4 + 6 su2,46,0,0,CLS_ONLY_su2hat1,f4 + 6 su2
1,(none),f4 + 6 su2 + su3,1,0,0,CLS_ONLY_su2hat1,f4 + 6 su2 + su3
1,(none),f4 + 7 su2 + su3,1,0,0,CLS_ONLY_su2hat1,f4 + 7 su2 + su3
1,(none),f4 + so8,1,1,2,MATCH,f4 + so8
1,(none),f4 + so8 + 2 su2,51,0,0,CLS_ONLY_su2hat1,f4 + so8 + 2 su2
1,(none),f4 + so8 + 2 su2 + 2 su3,4,0,0,CLS_ONLY_su2hat1,f4 + so8 + 2 su2 + 2 su3
1,(none),f4 + so8 + 2 su2 + su3,39,0,0,CLS_ONLY_su2hat1,f4 + so8 + 2 su2 + su3
1,(none),f4 + so8 + 2 su3,5,1,1,COUNT_DIFF,f4 + so8 + 2 su3
1,(none),f4 + so8 + 3 su2,109,0,0,CLS_ONLY_su2hat1,f4 + so8 + 3 su2
1,(none),f4 + so8 + 3 su2 + su3,16,0,0,CLS_ONLY_su2hat1,f4 + so8 + 3 su2 + su3
1,(none),f4 + so8 + 3 su3,1,1,1,MATCH,f4 + so8 + 3 su3
1,(none),f4 + so8 + 4 su2,39,0,0,CLS_ONLY_su2hat1,f4 + so8 + 4 su2
1,(none),f4 + so8 + 4 su2 + su3,3,0,0,CLS_ONLY_su2hat1,f4 + so8 + 4 su2 + su3
1,(none),f4 + so8 + 5 su2,7,0,0,CLS_ONLY_su2hat1,f4 + so8 + 5 su2
1,(none),f4 + so8 + su2,2,0,0,CLS_ONLY_su2hat1,f4 + so8 + su2
1,(none),f4 + so8 + su2 + 2 su3,2,0,0,CLS_ONLY_su2hat1,f4 + so8 + su2 + 2 su3
1,(none),f4 + so8 + su2 + su3,6,0,0,CLS_ONLY_su2hat1,f4 + so8 + su2 + su3
1,(none),f4 + so8 + su2+g2,0,1,1,MRG_ONLY,
1,(none),f4 + so8 + su2+g2 + su3,0,1,1,MRG_ONLY,
1,(none),f4 + so8 + su2+so7+su2,0,1,1,MRG_ONLY,
1,(none),f4 + so8 + su3,4,1,2,COUNT_DIFF,f4 + so8 + su3
1,(none),f4 + su2,3,0,0,CLS_ONLY_su2hat1,f4 + su2
1,(none),f4 + su2 + 2 su3,33,0,0,CLS_ONLY_su2hat1,f4 + su2 + 2 su3
1,(none),f4 + su2 + 3 su3,11,0,0,CLS_ONLY_su2hat1,f4 + su2 + 3 su3
1,(none),f4 + su2 + 4 su3,2,0,0,CLS_ONLY_su2hat1,f4 + su2 + 4 su3
1,(none),f4 + su2 + su3,20,0,0,CLS_ONLY_su2hat1,f4 + su2 + su3
1,(none),f4 + su2 + su3 + su8,1,0,0,CLS_ONLY_su2hat1,f4 + hat1 + su2 + su3
1,(none),f4 + su2 + su8,2,0,0,CLS_ONLY_su2hat1,f4 + hat1 + su2
1,(none),f4 + su2+g2,0,1,3,MRG_ONLY,
1,(none),f4 + su2+g2 + 2 su3,0,1,2,MRG_ONLY,
1,(none),f4 + su2+g2 + 3 su3,0,1,1,MRG_ONLY,
1,(none),f4 + su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
1,(none),f4 + su2+g2 + su3,0,1,3,MRG_ONLY,
1,(none),f4 + su2+so7+su2,0,1,2,MRG_ONLY,
1,(none),f4 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
1,(none),f4 + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
1,(none),f4 + su3,6,1,4,COUNT_DIFF,f4 + su3
1,(none),f4 + su3 + su8,1,0,0,CLS_ONLY_su2hat1,f4 + hat1 + su3
1,(none),f4 + su8,1,0,0,CLS_ONLY_su2hat1,f4 + hat1
1,(none),so8,4,1,3,COUNT_DIFF,so8
1,(none),so8 + 2 su2,104,0,0,CLS_ONLY_su2hat1,so8 + 2 su2
1,(none),so8 + 2 su2 + 2 su3,463,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + 2 su3
1,(none),so8 + 2 su2 + 3 su3,183,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + 3 su3
1,(none),so8 + 2 su2 + 4 su3,32,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + 4 su3
1,(none),so8 + 2 su2 + su3,476,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + su3
1,(none),so8 + 2 su2 + su3 + su8,4,0,0,CLS_ONLY_su2hat1,hat1 + so8 + 2 su2 + su3
1,(none),so8 + 2 su2 + su8,13,0,0,CLS_ONLY_su2hat1,hat1 + so8 + 2 su2
1,(none),so8 + 2 su2+g2,0,1,3,MRG_ONLY,
1,(none),so8 + 2 su2+g2 + 2 su3,0,1,1,MRG_ONLY,
1,(none),so8 + 2 su2+g2 + su3,0,1,1,MRG_ONLY,
1,(none),so8 + 2 su2+so7+su2,0,1,2,MRG_ONLY,
1,(none),so8 + 2 su3,70,1,4,COUNT_DIFF,so8 + 2 su3
1,(none),so8 + 2 su3 + su8,1,0,0,CLS_ONLY_su2hat1,hat1 + so8 + 2 su3
1,(none),so8 + 3 su2,589,0,0,CLS_ONLY_su2hat1,so8 + 3 su2
1,(none),so8 + 3 su2 + 2 su3,742,0,0,CLS_ONLY_su2hat1,so8 + 3 su2 + 2 su3
1,(none),so8 + 3 su2 + 3 su3,147,0,0,CLS_ONLY_su2hat1,so8 + 3 su2 + 3 su3
1,(none),so8 + 3 su2 + su3,1395,0,0,CLS_ONLY_su2hat1,so8 + 3 su2 + su3
1,(none),so8 + 3 su2 + su3 + su8,1,0,0,CLS_ONLY_su2hat1,hat1 + so8 + 3 su2 + su3
1,(none),so8 + 3 su2 + su8,13,0,0,CLS_ONLY_su2hat1,hat1 + so8 + 3 su2
1,(none),so8 + 3 su2+g2,0,1,1,MRG_ONLY,
1,(none),so8 + 3 su3,64,1,2,COUNT_DIFF,so8 + 3 su3
1,(none),so8 + 4 su2,1168,0,0,CLS_ONLY_su2hat1,so8 + 4 su2
1,(none),so8 + 4 su2 + 2 su3,300,0,0,CLS_ONLY_su2hat1,so8 + 4 su2 + 2 su3
1,(none),so8 + 4 su2 + 3 su3,5,0,0,CLS_ONLY_su2hat1,so8 + 4 su2 + 3 su3
1,(none),so8 + 4 su2 + su3,1550,0,0,CLS_ONLY_su2hat1,so8 + 4 su2 + su3
1,(none),so8 + 4 su2 + su8,3,0,0,CLS_ONLY_su2hat1,hat1 + so8 + 4 su2
1,(none),so8 + 4 su3,28,1,1,COUNT_DIFF,so8 + 4 su3
1,(none),so8 + 5 su2,1395,0,0,CLS_ONLY_su2hat1,so8 + 5 su2
1,(none),so8 + 5 su2 + su3,3,0,0,CLS_ONLY_su2hat1,so8 + 5 su2 + su3
1,(none),so8 + 5 su2 + su8,1,0,0,CLS_ONLY_su2hat1,hat1 + so8 + 5 su2
1,(none),so8 + 5 su3,7,1,1,COUNT_DIFF,so8 + 5 su3
1,(none),so8 + 6 su2,168,0,0,CLS_ONLY_su2hat1,so8 + 6 su2
1,(none),so8 + 6 su2 + su3,2,0,0,CLS_ONLY_su2hat1,so8 + 6 su2 + su3
1,(none),so8 + 6 su3,1,1,1,MATCH,so8 + 6 su3
1,(none),so8 + 7 su2,87,0,0,CLS_ONLY_su2hat1,so8 + 7 su2
1,(none),so8 + 7 su2 + su3,1,0,0,CLS_ONLY_su2hat1,so8 + 7 su2 + su3
1,(none),so8 + 8 su2,33,0,0,CLS_ONLY_su2hat1,so8 + 8 su2
1,(none),so8 + su2,6,0,0,CLS_ONLY_su2hat1,so8 + su2
1,(none),so8 + su2 + 2 su3,87,0,0,CLS_ONLY_su2hat1,so8 + su2 + 2 su3
1,(none),so8 + su2 + 2 su3 + su8,1,0,0,CLS_ONLY_su2hat1,hat1 + so8 + su2 + 2 su3
1,(none),so8 + su2 + 3 su3,49,0,0,CLS_ONLY_su2hat1,so8 + su2 + 3 su3
1,(none),so8 + su2 + 4 su3,14,0,0,CLS_ONLY_su2hat1,so8 + su2 + 4 su3
1,(none),so8 + su2 + 5 su3,2,0,0,CLS_ONLY_su2hat1,so8 + su2 + 5 su3
1,(none),so8 + su2 + su3,45,0,0,CLS_ONLY_su2hat1,so8 + su2 + su3
1,(none),so8 + su2 + su3 + su8,3,0,0,CLS_ONLY_su2hat1,hat1 + so8 + su2 + su3
1,(none),so8 + su2 + su8,2,0,0,CLS_ONLY_su2hat1,hat1 + so8 + su2
1,(none),so8 + su2+g2,0,1,4,MRG_ONLY,
1,(none),so8 + su2+g2 + 2 su3,0,1,5,MRG_ONLY,
1,(none),so8 + su2+g2 + 3 su3,0,1,1,MRG_ONLY,
1,(none),so8 + su2+g2 + 4 su3,0,1,1,MRG_ONLY,
1,(none),so8 + su2+g2 + su2+so7+su2,0,1,2,MRG_ONLY,
1,(none),so8 + su2+g2 + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
1,(none),so8 + su2+g2 + su3,0,1,5,MRG_ONLY,
1,(none),so8 + su2+so7+su2,0,1,5,MRG_ONLY,
1,(none),so8 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
1,(none),so8 + su2+so7+su2 + 3 su3,0,1,1,MRG_ONLY,
1,(none),so8 + su2+so7+su2 + su3,0,1,4,MRG_ONLY,
1,(none),so8 + su3,10,1,5,COUNT_DIFF,so8 + su3
1,(none),so8 + su3 + su8,2,0,0,CLS_ONLY_su2hat1,hat1 + so8 + su3
1,(none),so8 + su8,1,0,0,CLS_ONLY_su2hat1,hat1 + so8
1,(none),su2,1,0,0,CLS_ONLY_su2hat1,su2
1,(none),su2 + 2 su3,160,0,0,CLS_ONLY_su2hat1,su2 + 2 su3
1,(none),su2 + 2 su3 + su8,9,0,0,CLS_ONLY_su2hat1,hat1 + su2 + 2 su3
1,(none),su2 + 2 su8,1,0,0,CLS_ONLY_su2hat1,2 hat1 + su2
1,(none),su2 + 3 su3,153,0,0,CLS_ONLY_su2hat1,su2 + 3 su3
1,(none),su2 + 3 su3 + su8,3,0,0,CLS_ONLY_su2hat1,hat1 + su2 + 3 su3
1,(none),su2 + 4 su3,80,0,0,CLS_ONLY_su2hat1,su2 + 4 su3
1,(none),su2 + 4 su3 + su8,1,0,0,CLS_ONLY_su2hat1,hat1 + su2 + 4 su3
1,(none),su2 + 5 su3,28,0,0,CLS_ONLY_su2hat1,su2 + 5 su3
1,(none),su2 + 6 su3,6,0,0,CLS_ONLY_su2hat1,su2 + 6 su3
1,(none),su2 + su3,30,0,0,CLS_ONLY_su2hat1,su2 + su3
1,(none),su2 + su3 + su8,9,0,0,CLS_ONLY_su2hat1,hat1 + su2 + su3
1,(none),su2 + su8,3,0,0,CLS_ONLY_su2hat1,hat1 + su2
1,(none),su2+g2,0,1,5,MRG_ONLY,
1,(none),su2+g2 + 2 su2+so7+su2,0,1,1,MRG_ONLY,
1,(none),su2+g2 + 2 su3,0,1,10,MRG_ONLY,
1,(none),su2+g2 + 3 su3,0,1,5,MRG_ONLY,
1,(none),su2+g2 + 4 su3,0,1,3,MRG_ONLY,
1,(none),su2+g2 + 5 su3,0,1,3,MRG_ONLY,
1,(none),su2+g2 + 6 su3,0,1,1,MRG_ONLY,
1,(none),su2+g2 + su2+so7+su2,0,1,23,MRG_ONLY,
1,(none),su2+g2 + su2+so7+su2 + 2 su3,0,1,2,MRG_ONLY,
1,(none),su2+g2 + su2+so7+su2 + 3 su3,0,1,1,MRG_ONLY,
1,(none),su2+g2 + su2+so7+su2 + su3,0,1,13,MRG_ONLY,
1,(none),su2+g2 + su3,0,1,7,MRG_ONLY,
1,(none),su2+so7+su2,0,1,4,MRG_ONLY,
1,(none),su2+so7+su2 + 2 su3,0,1,11,MRG_ONLY,
1,(none),su2+so7+su2 + 3 su3,0,1,6,MRG_ONLY,
1,(none),su2+so7+su2 + 4 su3,0,1,2,MRG_ONLY,
1,(none),su2+so7+su2 + 5 su3,0,1,1,MRG_ONLY,
1,(none),su2+so7+su2 + su3,0,1,20,MRG_ONLY,
1,(none),su3,4,1,5,COUNT_DIFF,su3
1,(none),su3 + su8,2,0,0,CLS_ONLY_su2hat1,hat1 + su3
1,(none),su8,1,0,0,CLS_ONLY_su2hat1,hat1
2,(none),2 e6,1,1,1,MATCH,2 e6
2,(none),2 e6 + 2 su2,6,0,0,CLS_ONLY_su2hat1,2 e6 + 2 su2
2,(none),2 e6 + 2 su2 + su2+g2,1,0,0,CLS_ONLY_su2hat1,2 e6 + 2 su2 + su3
2,(none),2 e6 + 2 su2 + su3,1,0,0,CLS_ONLY_su2hat1,2 e6 + 2 su2 + su3
2,(none),2 e6 + 2 su3,1,1,1,MATCH,2 e6 + 2 su3
2,(none),2 e6 + 3 su2,2,0,0,CLS_ONLY_su2hat1,2 e6 + 3 su2
2,(none),2 e6 + su2,1,0,0,CLS_ONLY_su2hat1,2 e6 + su2
2,(none),2 e6 + su2 + su2+g2,1,0,0,CLS_ONLY_su2hat1,2 e6 + su2 + su3
2,(none),2 e6 + su2 + su3,1,0,0,CLS_ONLY_su2hat1,2 e6 + su2 + su3
2,(none),2 e6 + su2+g2,1,1,1,MATCH,2 e6 + su3
2,(none),2 e6 + su3,2,1,1,COUNT_DIFF,2 e6 + su3
2,(none),2 e7,1,1,1,MATCH,2 e7
2,(none),2 e7 + 2 su2,1,0,0,CLS_ONLY_su2hat1,2 e7 + 2 su2
2,(none),2 e7 + su2,1,0,0,CLS_ONLY_su2hat1,2 e7 + su2
2,(none),2 e7 + su2+g2,1,0,0,CLS_ONLY,2 e7 + su3
2,(none),2 e7p,1,1,1,MATCH,2 e7'
2,(none),2 e7p + 2 su2,1,0,0,CLS_ONLY_su2hat1,2 e7' + 2 su2
2,(none),2 e7p + su2,1,0,0,CLS_ONLY_su2hat1,2 e7' + su2
2,(none),2 e7p + su2+g2,1,0,0,CLS_ONLY,2 e7' + su3
2,(none),2 e8,1,1,1,MATCH,2 e8
2,(none),2 f4,1,1,1,MATCH,2 f4
2,(none),2 f4 + 2 su2,16,0,0,CLS_ONLY_su2hat1,2 f4 + 2 su2
2,(none),2 f4 + 2 su2 + su2+g2,1,0,0,CLS_ONLY_su2hat1,2 f4 + 2 su2 + su3
2,(none),2 f4 + 2 su2 + su3,3,0,0,CLS_ONLY_su2hat1,2 f4 + 2 su2 + su3
2,(none),2 f4 + 2 su3,1,1,1,MATCH,2 f4 + 2 su3
2,(none),2 f4 + 3 su2,7,0,0,CLS_ONLY_su2hat1,2 f4 + 3 su2
2,(none),2 f4 + su2,1,0,0,CLS_ONLY_su2hat1,2 f4 + su2
2,(none),2 f4 + su2 + su2+g2,1,0,0,CLS_ONLY_su2hat1,2 f4 + su2 + su3
2,(none),2 f4 + su2 + su3,1,0,0,CLS_ONLY_su2hat1,2 f4 + su2 + su3
2,(none),2 f4 + su2+g2,1,1,3,MATCH,2 f4 + su3
2,(none),2 f4 + su3,2,1,1,COUNT_DIFF,2 f4 + su3
2,(none),2 so8,6,2,4,COUNT_DIFF,2 so8
2,(none),2 so8 + 2 su2,38,0,0,CLS_ONLY_su2hat1,2 so8 + 2 su2
2,(none),2 so8 + 2 su2 + 2 su3,14,0,0,CLS_ONLY_su2hat1,2 so8 + 2 su2 + 2 su3
2,(none),2 so8 + 2 su2 + su2+g2,21,0,0,CLS_ONLY_su2hat1,2 so8 + 2 su2 + su3
2,(none),2 so8 + 2 su2 + su2+g2 + su3,7,0,0,CLS_ONLY_su2hat1,2 so8 + 2 su2 + 2 su3
2,(none),2 so8 + 2 su2 + su3,64,0,0,CLS_ONLY_su2hat1,2 so8 + 2 su2 + su3
2,(none),2 so8 + 2 su2+g2,0,1,2,MRG_ONLY,
2,(none),2 so8 + 2 su2+g2 + su3,0,1,1,MRG_ONLY,
2,(none),2 so8 + 2 su3,16,1,3,COUNT_DIFF,2 so8 + 2 su3
2,(none),2 so8 + 3 su2,105,0,0,CLS_ONLY_su2hat1,2 so8 + 3 su2
2,(none),2 so8 + 3 su2 + su2+g2,17,0,0,CLS_ONLY_su2hat1,2 so8 + 3 su2 + su3
2,(none),2 so8 + 3 su2 + su2+g2 + su3,1,0,0,CLS_ONLY_su2hat1,2 so8 + 3 su2 + 2 su3
2,(none),2 so8 + 3 su2 + su3,68,0,0,CLS_ONLY_su2hat1,2 so8 + 3 su2 + su3
2,(none),2 so8 + 3 su3,5,1,2,COUNT_DIFF,2 so8 + 3 su3
2,(none),2 so8 + 4 su2,110,0,0,CLS_ONLY_su2hat1,2 so8 + 4 su2
2,(none),2 so8 + 4 su3,2,1,1,COUNT_DIFF,2 so8 + 4 su3
2,(none),2 so8 + su2,4,0,0,CLS_ONLY_su2hat1,2 so8 + su2
2,(none),2 so8 + su2 + 2 su3,9,0,0,CLS_ONLY_su2hat1,2 so8 + su2 + 2 su3
2,(none),2 so8 + su2 + 3 su3,2,0,0,CLS_ONLY_su2hat1,2 so8 + su2 + 3 su3
2,(none),2 so8 + su2 + su2+g2,1,0,0,CLS_ONLY_su2hat1,2 so8 + su2 + su3
2,(none),2 so8 + su2 + su2+g2 + 2 su3,1,0,0,CLS_ONLY_su2hat1,2 so8 + su2 + 3 su3
2,(none),2 so8 + su2 + su2+g2 + su3,3,0,0,CLS_ONLY_su2hat1,2 so8 + su2 + 2 su3
