"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
19	159	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	26	175	1	0	0	0	0	0	0	0
19	159	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	27	167	1	1	0	0	0	0	0	0
19	159	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	27	168	1	1	0	0	0	0	0	0
19	159	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	27	169	0	1	0	0	0	0	0	0
19	163	"e7+2 e6+f5+3 su(3)+g2+su(2)"	26	168	1	1	0	0	0	0	0	0
19	163	"e7+2 e6+f5+3 su(3)+g2+su(2)"	27	168	1	1	0	0	0	0	0	0
19	163	"e7+2 e6+f5+3 su(3)+g2+su(2)"	27	169	0	1	0	0	0	0	0	0
19	165	"e8+f5+2 so(8)+2(g2+su(2))"	23	168	1	1	0	0	0	0	0	0
19	165	"e8+f5+2 so(8)+2(g2+su(2))"	25	168	1	1	0	0	0	0	0	0
19	166	"3 e6+f5+4 su(3)"	23	180	1	0	0	1	0	0	0	0
19	166	"3 e6+f5+4 su(3)"	24	171	1	1	0	1	0	0	0	0
19	166	"3 e6+f5+4 su(3)"	24	180	1	0	0	1	0	0	0	0
19	166	"3 e6+f5+4 su(3)"	24	232	1	0	0	0	0	0	0	0
19	166	"3 e6+f5+4 su(3)"	25	172	1	1	0	1	0	0	0	0
19	166	"3 e6+f5+4 su(3)"	26	232	1	0	0	0	0	0	0	0
19	174	"3 e6+f5+5 su(3)"	24	224	1	0	0	0	0	0	0	0
19	174	"3 e6+f5+5 su(3)"	25	224	1	0	0	0	0	0	0	0
19	175	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	23	158	2	1	0	0	0	0	0	0
19	175	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	23	159	2	1	0	0	0	0	0	0
19	175	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	23	160	1	1	0	0	0	0	0	0
19	175	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	23	168	1	0	0	0	0	0	0	0
19	175	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	24	159	2	1	0	0	0	0	0	0
19	175	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	24	160	1	1	0	0	0	0	0	0
19	175	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	24	168	1	0	0	0	0	0	0	0
19	175	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	25	160	1	1	0	0	0	0	0	0
19	175	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	25	168	1	0	0	0	0	0	0	0
19	175	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	26	160	1	1	0	0	0	0	0	0
19	175	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	27	160	1	1	0	0	0	0	0	0
19	175	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	31	158	2	1	0	0	0	0	0	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	23	165	1	1	0	0	0	1	0	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	24	137	1	1	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	25	137	1	1	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	25	165	1	1	0	0	0	1	0	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	26	129	1	2	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	28	135	2	1	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	28	137	1	1	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	28	157	1	2	0	0	0	1	0	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	32	130	0	2	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	32	138	0	1	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	33	129	1	2	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	33	130	0	2	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	33	135	2	1	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	33	137	1	1	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	33	138	0	1	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	34	129	1	2	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	34	135	2	1	0	0	0	0	1	0
19	179	"3 e6+2 su(3)+2(so(7)+2 su(2))"	34	137	1	1	0	0	0	0	1	0
19	180	"3 e6+f5+4 su(3)"	24	232	1	0	0	0	0	0	0	0
19	180	"3 e6+f5+4 su(3)"	26	232	1	0	0	0	0	0	0	0
19	180	"3 e6+f5+4 su(3)"	27	171	1	1	0	1	0	0	0	0
19	181	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	23	163	1	1	0	1	0	0	0	0
19	181	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	24	137	1	1	0	0	1	0	0	0
19	181	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	25	137	1	1	0	0	1	0	0	0
19	181	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	25	163	1	1	0	1	0	0	0	0
19	181	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	33	138	0	1	0	0	1	0	0	0
19	181	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	34	137	1	1	0	0	1	0	0	0
19	181	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	34	138	0	1	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	23	163	1	1	0	1	0	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	24	137	1	1	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	24	163	1	1	0	1	0	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	25	110	1	1	0	0	0	1	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	25	137	1	1	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	25	163	1	1	0	1	0	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	26	82	1	1	0	0	0	0	1	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	27	82	1	1	0	0	0	0	1	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	27	83	0	1	0	0	0	0	1	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	27	111	0	1	0	0	0	1	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	28	110	1	1	0	0	0	1	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	28	111	0	1	0	0	0	1	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	30	129	1	2	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	30	130	0	2	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	30	135	2	1	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	30	137	1	1	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	30	138	0	1	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	31	129	1	2	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	31	135	2	1	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	32	129	1	2	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	32	138	0	1	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	33	137	1	1	0	0	1	0	0	0
19	183	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	33	138	0	1	0	0	1	0	0	0
19	184	"e7+2 e6+f5+3 su(3)+g2+su(2)"	25	168	1	1	0	0	0	0	0	0
19	184	"e7+2 e6+f5+3 su(3)+g2+su(2)"	27	168	1	1	0	0	0	0	0	0
19	184	"e7+2 e6+f5+3 su(3)+g2+su(2)"	27	169	0	1	0	0	0	0	0	0
19	185	"3 e6+f5+3 su(3)+g2+su(2)"	24	230	1	0	0	0	0	0	0	0
19	185	"3 e6+f5+3 su(3)+g2+su(2)"	25	230	1	0	0	0	0	0	0	0
19	185	"3 e6+f5+3 su(3)+g2+su(2)"	26	230	1	0	0	0	0	0	0	0
19	186	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	24	175	1	0	0	0	0	0	0	0
19	186	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	25	167	1	1	0	0	0	0	0	0
19	186	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	25	168	1	1	0	0	0	0	0	0
19	186	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	26	175	1	0	0	0	0	0	0	0
19	186	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	27	167	1	1	0	0	0	0	0	0
19	186	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	27	168	1	1	0	0	0	0	0	0
19	186	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	27	169	0	1	0	0	0	0	0	0
19	187	"2 e6+f5+so(8)+3 su(3)+g2+su(2)"	24	140	1	1	0	0	0	0	1	0
19	187	"2 e6+f5+so(8)+3 su(3)+g2+su(2)"	24	168	1	1	0	0	0	1	0	0
19	187	"2 e6+f5+so(8)+3 su(3)+g2+su(2)"	25	140	1	1	0	0	0	0	1	0
19	187	"2 e6+f5+so(8)+3 su(3)+g2+su(2)"	27	168	1	1	0	0	0	1	0	0
19	187	"2 e6+f5+so(8)+3 su(3)+g2+su(2)"	28	25	1	1	0	0	0	0	0	1
19	188	"e8+f5+2 so(8)+3(g2+su(2))"	23	166	1	0	0	0	0	0	0	0
19	188	"e8+f5+2 so(8)+3(g2+su(2))"	24	158	1	1	0	0	0	0	0	0
19	188	"e8+f5+2 so(8)+3(g2+su(2))"	24	166	1	0	0	0	0	0	0	0
19	188	"e8+f5+2 so(8)+3(g2+su(2))"	25	158	1	1	0	0	0	0	0	0
19	188	"e8+f5+2 so(8)+3(g2+su(2))"	25	166	1	0	0	0	0	0	0	0
19	188	"e8+f5+2 so(8)+3(g2+su(2))"	26	158	1	1	0	0	0	0	0	0
19	191	"e7+e7'+e6+3(so(7)+2 su(2))"	23	185	1	2	0	0	0	0	0	0
19	197	"e7+2 e6+f5+3 su(3)+g2+su(2)"	23	166	2	1	0	0	0	0	0	0
19	197	"e7+2 e6+f5+3 su(3)+g2+su(2)"	23	168	1	1	0	0	0	0	0	0
19	197	"e7+2 e6+f5+3 su(3)+g2+su(2)"	26	168	1	1	0	0	0	0	0	0
19	197	"e7+2 e6+f5+3 su(3)+g2+su(2)"	27	168	1	1	0	0	0	0	0	0
19	197	"e7+2 e6+f5+3 su(3)+g2+su(2)"	27	169	0	1	0	0	0	0	0	0
19	198	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	22	193	1	1	0	0	0	0	0	0
19	198	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	24	202	1	0	0	0	0	0	0	0
19	198	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	25	174	1	0	1	0	0	0	0	0
19	198	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	26	202	1	0	0	0	0	0	0	0
19	198	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	27	174	1	0	1	0	0	0	0	0
19	203	"3 e6+f5+5 su(3)"	24	224	1	0	0	0	0	0	0	0
19	203	"3 e6+f5+5 su(3)"	25	224	1	0	0	0	0	0	0	0
19	204	"e8+f5+2 so(8)+2 su(3)+2(g2+su(2))"	23	160	1	0	0	0	0	0	0	0
19	204	"e8+f5+2 so(8)+2 su(3)+2(g2+su(2))"	24	158	2	0	0	0	0	0	0	0
19	204	"e8+f5+2 so(8)+2 su(3)+2(g2+su(2))"	24	160	1	0	0	0	0	0	0	0
19	204	"e8+f5+2 so(8)+2 su(3)+2(g2+su(2))"	25	158	2	0	0	0	0	0	0	0
19	205	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	23	166	2	0	0	0	0	0	0	0
19	205	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	23	168	1	0	0	0	0	0	0	0
19	205	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	25	168	1	0	0	0	0	0	0	0
19	213	"4 e6+f5+4 su(3)"	24	146	1	1	0	0	0	0	0	0
19	221	"2 e7+2 so(8)+g2+su(2)+2(so(7)+2 su(2))"	22	189	1	1	0	0	0	0	0	0
19	221	"2 e7+2 so(8)+g2+su(2)+2(so(7)+2 su(2))"	24	168	1	0	1	0	0	0	0	0
19	222	"3 e6+so(8)+3 su(3)+so(7)+2 su(2)"	23	167	1	1	0	0	1	0	0	0
19	222	"3 e6+so(8)+3 su(3)+so(7)+2 su(2)"	24	140	1	1	0	0	0	1	0	0
19	222	"3 e6+so(8)+3 su(3)+so(7)+2 su(2)"	24	167	1	1	0	0	1	0	0	0
19	222	"3 e6+so(8)+3 su(3)+so(7)+2 su(2)"	25	112	1	1	0	0	0	0	1	0
19	222	"3 e6+so(8)+3 su(3)+so(7)+2 su(2)"	25	140	1	1	0	0	0	1	0	0
19	222	"3 e6+so(8)+3 su(3)+so(7)+2 su(2)"	27	167	1	1	0	0	1	0	0	0
19	223	"2 e7+2 so(8)+2(g2+su(2))+so(7)+2 su(2)"	23	170	1	0	1	0	0	0	0	0
19	223	"2 e7+2 so(8)+2(g2+su(2))+so(7)+2 su(2)"	24	162	1	1	1	0	0	0	0	0
19	223	"2 e7+2 so(8)+2(g2+su(2))+so(7)+2 su(2)"	24	170	1	0	1	0	0	0	0	0
19	223	"2 e7+2 so(8)+2(g2+su(2))+so(7)+2 su(2)"	24	198	1	0	0	0	0	0	0	0
19	223	"2 e7+2 so(8)+2(g2+su(2))+so(7)+2 su(2)"	25	162	1	1	1	0	0	0	0	0
19	223	"2 e7+2 so(8)+2(g2+su(2))+so(7)+2 su(2)"	25	198	1	0	0	0	0	0	0	0
19	224	"2 e7+2 so(8)+g2+su(2)+2(so(7)+2 su(2))"	24	168	1	0	1	0	0	0	0	0
19	224	"2 e7+2 so(8)+g2+su(2)+2(so(7)+2 su(2))"	24	196	1	0	0	0	0	0	0	0
19	224	"2 e7+2 so(8)+g2+su(2)+2(so(7)+2 su(2))"	25	196	1	0	0	0	0	0	0	0
19	226	"e7+3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	24	146	1	0	0	0	0	0	0	0
19	226	"e7+3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	26	146	1	0	0	0	0	0	0	0
19	227	"e7'+3 e6+3 su(3)+so(7)+2 su(2)"	23	166	2	1	0	0	0	0	0	0
19	227	"e7'+3 e6+3 su(3)+so(7)+2 su(2)"	23	168	1	1	0	0	0	0	0	0
19	227	"e7'+3 e6+3 su(3)+so(7)+2 su(2)"	25	168	1	1	0	0	0	0	0	0
19	227	"e7'+3 e6+3 su(3)+so(7)+2 su(2)"	27	168	1	1	0	0	0	0	0	0
19	227	"e7'+3 e6+3 su(3)+so(7)+2 su(2)"	27	169	0	1	0	0	0	0	0	0
19	240	"5 so(8)+2(g2+su(2))"	24	136	1	1	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	25	136	1	1	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	26	128	1	2	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	27	134	2	1	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	27	136	1	1	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	31	129	0	2	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	31	137	0	1	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	32	128	1	2	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	32	129	0	2	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	32	134	2	1	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	32	136	1	1	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	32	137	0	1	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	33	134	2	1	0	0	0	0	0	1
19	240	"5 so(8)+2(g2+su(2))"	45	128	1	2	0	0	0	0	0	1
19	242	"e8+4 so(8)+2(g2+su(2))"	23	162	2	1	0	0	0	0	0	0
19	242	"e8+4 so(8)+2(g2+su(2))"	23	164	1	1	0	0	0	0	0	0
19	242	"e8+4 so(8)+2(g2+su(2))"	24	156	1	2	0	0	0	0	0	0
19	242	"e8+4 so(8)+2(g2+su(2))"	25	162	2	1	0	0	0	0	0	0
19	242	"e8+4 so(8)+2(g2+su(2))"	25	164	1	1	0	0	0	0	0	0
19	242	"e8+4 so(8)+2(g2+su(2))"	26	156	1	2	0	0	0	0	0	0
19	242	"e8+4 so(8)+2(g2+su(2))"	28	162	2	1	0	0	0	0	0	0
19	243	"e8+4 so(8)+2(g2+su(2))"	23	162	2	1	0	0	0	0	0	0
19	243	"e8+4 so(8)+2(g2+su(2))"	23	164	1	1	0	0	0	0	0	0
19	243	"e8+4 so(8)+2(g2+su(2))"	24	156	1	2	0	0	0	0	0	0
19	243	"e8+4 so(8)+2(g2+su(2))"	24	162	2	1	0	0	0	0	0	0
19	243	"e8+4 so(8)+2(g2+su(2))"	24	164	1	1	0	0	0	0	0	0
19	243	"e8+4 so(8)+2(g2+su(2))"	25	156	1	2	0	0	0	0	0	0
19	243	"e8+4 so(8)+2(g2+su(2))"	25	164	1	1	0	0	0	0	0	0
19	243	"e8+4 so(8)+2(g2+su(2))"	26	156	1	2	0	0	0	0	0	0
19	243	"e8+4 so(8)+2(g2+su(2))"	28	162	2	1	0	0	0	0	0	0
19	243	"e8+4 so(8)+2(g2+su(2))"	32	156	1	2	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	23	162	2	1	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	23	164	1	1	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	24	136	1	1	1	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	24	156	1	2	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	24	162	2	1	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	24	164	1	1	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	25	154	2	2	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	25	162	2	1	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	25	164	1	1	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	25	165	0	1	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	26	156	1	2	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	26	157	0	2	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	26	164	1	1	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	27	162	2	1	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	27	164	1	1	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	27	165	0	1	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	29	156	1	2	0	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	30	137	0	1	1	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	31	136	1	1	1	0	0	0	0	0
19	244	"e8+4 so(8)+2(g2+su(2))"	31	137	0	1	1	0	0	0	0	0
19	250	"6 so(8)+su(3)+g2+su(2)"	25	108	2	1	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	25	109	1	1	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	25	117	1	0	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	26	101	1	2	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	26	108	2	1	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	26	109	1	1	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	26	110	0	1	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	26	117	1	0	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	27	107	2	1	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	27	109	1	1	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	28	109	1	1	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	28	110	0	1	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	29	109	1	1	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	30	109	1	1	0	0	0	0	0	1
19	250	"6 so(8)+su(3)+g2+su(2)"	31	108	2	1	0	0	0	0	0	1
19	260	"7 so(8)+g2+su(2)"	23	183	1	0	1	0	0	0	1	0
