"T_LST","External","LST_Gauge","Count"
6,"su3+su3","su2+g2 + su2+g2",1
6,"su3+su3+su3","f4 + su2+g2",1
6,"su3+su3+su3","f4 + su3",1
6,"su3+su3+su3","so8 + su2+g2",1
7,"su2","so8 + su2+g2 + su3",158
7,"su2","e6 + su3",152
7,"su2","f4 + su3 + su3 + su3",123
7,"su2+su2","so8 + so8 + so8",111
7,"su2","sp1+g2 + su2+g2",97
7,"su2","e7'",91
7,"su2+su2","e6 + su3",87
7,"su2+su2","e6 + su2+g2",68
7,"su2+su2","f4 + su3 + su3 + su3",62
7,"su2+su2","so8 + su2+g2 + su3",60
7,"su2","so8 + su2+so7+su2 + su3",55
7,"su2+su2+su2","sp1+g2 + su2+g2",51
7,"su2","e6 + su2+g2",49
7,"su2","so8 + so8 + so8",48
7,"su2+su2","so8 + su2+so7+su2 + su3",41
7,"su2+su2+su2","e6 + su3",35
7,"su2+su2+su2","e6 + su2+g2",34
7,"su3","f4 + su2+g2 + su3",34
7,"su2","f4 + su2+g2",29
7,"su3","f4 + su3 + su3",24
7,"su2","e6 + su2+g2 + su3",22
7,"su2","f4 + so8 + su3",22
7,"su2+su2","f4 + so8 + su3",21
7,"su2","e6 + sp1+g2",20
7,"su2","so8 + so8 + su3",17
7,"su2","e6 + su2+so7+su2",16
7,"su2","f4 + su2+g2 + su3",15
7,"su2+su2","e6 + sp1+g2",15
7,"su2+su2","sp1+g2 + su2+g2",15
7,"su2","e6 + su3 + su3",14
7,"su2+su2+su2","f4 + so8 + su3",14
7,"su2+su3","f4 + su3 + su3",14
7,"su2","f4 + so8 + su2+g2",13
7,"su2","f4 + su2+so7+su2",13
7,"su2","so8 + sp1+g2",13
7,"su2+su2+su2","e6 + sp1+g2",13
7,"su2+su3","f4 + su2+g2 + su3",13
7,"su3","e6 + su3",13
7,"su3","e7'",13
7,"su2","f4 + su3 + su3",11
7,"su2","sp1+g2 + su2+so7+su2",11
7,"su2+su2","e6 + su2+g2 + su3",11
7,"su2+su2","e6 + su3 + su3",11
7,"su3","e6 + su2+g2",11
7,"su3","f4 + su2+g2",11
7,"so8+su2+su2+su2","sp1+g2 + su2+g2",10
7,"su2+su3","e6 + su2+g2",10
7,"su2+su3","f4 + su2+g2",10
7,"su3","f4 + so8 + su3 + su3",10
7,"su2+su2","f4 + so8 + su2+g2",9
7,"su2+su2+su2+su2","e6 + su2+g2",9
7,"su2+su3","e6 + su3",9
7,"su3+su3","f4 + su2+g2",9
7,"su2+su2","e6 + su2+so7+su2",8
7,"su2+su2","sp1+g2 + su2+so7+su2",8
7,"su2+su2+su2","e6 + su2+so7+su2",8
7,"su2+su2+su2","f4 + su3 + su3 + su3",8
7,"su2+su2+su2","so8 + su2+g2 + su3",8
7,"su2+su2+su3","e6 + su2+g2",8
7,"su2+su2+su3","e6 + su3",8
7,"su3+su3","so8 + so8 + su3",8
7,"su2+su2+su3","f4 + su3 + su3",7
7,"su2+su2+su3","sp1+g2 + su2+g2",7
7,"su2+su3","e6 + su2+g2 + su3",7
7,"su3","e6 + su3 + su3",7
7,"so8+su2","sp1+g2 + su2+g2",6
7,"su2","e6 + sp1+g2 + su3",6
7,"su2","f4 + so8 + su3 + su3",6
7,"su2+su2","f4 + su2+g2",6
7,"su2+su2","so8 + so8 + su3",6
7,"su2+su2+su2","e6 + su3 + su3",6
7,"su2+su2+su3","f4 + so8 + su3 + su3",6
7,"su2+su3","so8 + su2+g2 + su3",6
7,"su3","e6 + sp1+g2",6
7,"su3","e6 + su2+g2 + su3",6
7,"su3","f4 + so8 + su2+g2",6
7,"su3","f4 + so8 + su3",6
7,"su3","f4 + su2+so7+su2",6
7,"su3","so8 + so8 + su3",6
7,"su3","so8 + sp1+g2",6
7,"so8+su3","e6 + su3",5
7,"su2+su2","f4 + su3 + su3",5
7,"su2+su2+su2+su2+su2","e6 + su2+g2",5
7,"su2+su3","f4 + so8 + su3",5
7,"su2+su3","f4 + su2+so7+su2",5
7,"su2+su3","so8 + so8 + su3",5
7,"su3","e6 + sp1+g2 + su2+g2",5
7,"su3+su3","e7'",5
7,"e6","e6 + su3",4
7,"f4","e6 + su3",4
7,"f4","f4 + su2+g2 + su3",4
7,"f4+su3","f4 + su2+g2",4
7,"so8","e6 + su3",4
7,"so8","f4 + su2+g2 + su3",4
7,"so8","(none)",4
7,"so8","so8 + so8 + so8",4
7,"so8","so8 + so8 + su3",4
7,"so8","so8 + sp1+g2",4
7,"so8+su2+su2","so8 + so8 + so8",4
7,"so8+su3","e6 + su2+g2",4
7,"su2","e6 + su2+g2 + su2+g2",4
7,"su2","f4 + so8 + su2+g2 + su3",4
7,"su2+su2","e6 + sp1+g2 + su3",4
7,"su2+su2","e7'",4
7,"su2+su2","f4 + su2+g2 + su3",4
7,"su2+su2+su2","e6 + su2+g2 + su3",4
7,"su2+su2+su2+su3","so8 + su2+g2 + su3",4
7,"su2+su2+su3","e6 + sp1+g2",4
7,"su2+su2+su3","f4 + so8 + su3",4
7,"su2+su3","e6 + sp1+g2",4
7,"su2+su3","so8 + so8 + so8",4
7,"su3","e6 + su2+g2 + su2+g2",4
7,"su3","e6 + su2+so7+su2",4
7,"su3","(none)",4
7,"su3","so8 + so8 + so8",4
7,"su3","so8 + su2+g2 + su3",4
7,"su3","sp1+g2 + su2+g2",4
7,"su3+su3","e6 + su3",4
7,"su3+su3","e6 + su3 + su3",4
7,"su3+su3","f4 + su2+so7+su2",4
7,"e6","f4 + su2+g2",3
7,"e6","(none)",3
7,"e6","so8 + su2+g2 + su3",3
7,"e6","sp1+g2 + su2+g2",3
7,"e6+su2","e6 + su3",3
7,"e7","f4 + su2+g2",3
7,"e7","(none)",3
7,"e7","sp1+g2 + su2+g2",3
7,"e7'","f4 + su2+g2",3
7,"e7'","(none)",3
7,"e7'","sp1+g2 + su2+g2",3
7,"e8","(none)",3
7,"f4","e6 + su2+g2",3
7,"f4","f4 + su2+g2",3
7,"f4","(none)",3
7,"f4","so8 + su2+g2 + su3",3
7,"f4","sp1+g2 + su2+g2",3
7,"so8","e6 + su2+g2",3
7,"so8","f4 + su2+g2",3
7,"so8","f4 + su3 + su3 + su3",3
7,"so8","so8 + su2+g2 + su3",3
7,"so8","sp1+g2 + su2+g2",3
7,"so8+su2","f4 + su2+g2",3
7,"so8+su2","so8 + sp1+g2",3
7,"so8+su2","so8 + su2+g2 + su3",3
7,"so8+su2+su2","so8 + su2+g2 + su3",3
7,"so8+su2+su2+su2","e6 + su2+g2",3
7,"so8+su2+su3","f4 + su3 + su3",3
7,"su2","so8 + so8 + so8 + su3",3
7,"su2+su2","e6 + su2+g2 + su2+g2",3
7,"su2+su2","f4 + so8 + su3 + su3",3
7,"su2+su2","so8 + so8 + so8 + su3",3
7,"su2+su2+su2","so8 + sp1+g2",3
7,"su2+su2+su2+su2+su3","f4 + su3 + su3",3
7,"su2+su2+su2+su3","f4 + su3 + su3",3
7,"su2+su2+su3","e6 + su3 + su3",3
7,"su2+su2+su3","f4 + su2+g2 + su3",3
7,"su2+su2+su3","so8 + su2+g2 + su3",3
7,"su2+su3","e7'",3
7,"su2+su3","f4 + so8 + su3 + su3",3
7,"su2+su3","sp1+g2 + su2+g2",3
7,"su2+su3+su3","e6 + su2+g2",3
7,"su3","e6 + sp1+g2 + su3",3
7,"su3+su3","e6 + su2+g2 + su3",3
7,"su3+su3","e6 + su2+so7+su2",3
7,"su3+su3","so8 + sp1+g2",3
7,"e6","f4 + su2+g2 + su3",2
7,"e6","f4 + su2+so7+su2",2
7,"e6","f4 + su3 + su3",2
7,"e6","f4 + su3 + su3 + su3",2
7,"e6","so8 + so8 + su3",2
7,"e6","so8 + sp1+g2",2
7,"e6+so8","sp1+g2 + su2+g2",2
7,"e6+su2","f4 + su2+g2",2
7,"e6+su2+su2","e6 + su3",2
7,"e6+su3","(none)",2
7,"e6+su3","so8 + sp1+g2",2
7,"e6+su3","so8 + su2+g2 + su3",2
7,"e7","f4 + su2+so7+su2",2
7,"e7","so8 + sp1+g2",2
7,"e7'","f4 + su2+so7+su2",2
7,"e7'","so8 + sp1+g2",2
7,"e7+e7'","sp1+g2 + su2+g2",2
7,"e7+su2","sp1+g2 + su2+g2",2
7,"e7'+su3","sp1+g2 + su2+g2",2
7,"e8","so8 + sp1+g2",2
7,"f4","e6 + sp1+g2",2
7,"f4","f4 + su2+so7+su2",2
7,"f4","f4 + su3 + su3",2
7,"f4","f4 + su3 + su3 + su3",2
7,"f4","so8 + so8 + su3",2
7,"f4","so8 + sp1+g2",2
7,"f4+so8","so8 + su2+g2 + su3",2
7,"f4+su2","e6 + su2+g2",2
7,"f4+su2","e6 + su3",2
7,"f4+su2","f4 + su2+g2 + su3",2
7,"f4+su2","f4 + su3 + su3",2
7,"f4+su2","sp1+g2 + su2+g2",2
7,"f4+su3","f4 + su2+g2 + su3",2
7,"f4+su3","f4 + su2+so7+su2",2
7,"f4+su3","so8 + so8 + su3",2
7,"hat1","(none)",2
7,"hat1+su2","sp1+g2 + su2+g2",2
7,"so8","e6 + sp1+g2",2
7,"so8","e6 + su2+so7+su2",2
7,"so8","f4 + so8 + su3",2
7,"so8","f4 + su2+so7+su2",2
7,"so8","f4 + su3 + su3",2
7,"so8+su2","e6 + su2+so7+su2",2
7,"so8+su2","so8 + so8 + su3",2
7,"so8+su2+su2","e6 + su2+g2",2
7,"so8+su3","e6 + sp1+g2",2
7,"so8+su3","f4 + so8 + su3",2
7,"so8+su3","f4 + su3 + su3",2
7,"so8+su3","sp1+g2 + su2+g2",2
7,"su2","e6 + sp1+g2 + su2+g2",2
7,"su2+su2","so8 + sp1+g2",2
7,"su2+su2+su2","f4 + so8 + su2+g2",2
7,"su2+su2+su2","f4 + su2+g2",2
7,"su2+su2+su2","so8 + so8 + so8",2
7,"su2+su2+su2","so8 + su2+so7+su2 + su3",2
7,"su2+su2+su2","sp1+g2 + su2+so7+su2",2
7,"su2+su2+su2+su2","e6 + su3 + su3",2
7,"su2+su2+su2+su2","f4 + su2+g2",2
7,"su2+su2+su2+su2","so8 + so8 + so8",2
7,"su2+su2+su2+su2+su3","e6 + su2+g2",2
7,"su2+su2+su2+su3","e6 + su2+g2",2
7,"su2+su2+su3","e6 + sp1+g2 + su3",2
7,"su2+su2+su3","e6 + su2+g2 + su3",2
7,"su2+su2+su3","f4 + so8 + su2+g2",2
7,"su2+su2+su3","f4 + su3 + su3 + su3",2
7,"su2+su2+su3","so8 + sp1+g2",2
7,"su2+su3","e6 + su2+so7+su2",2
7,"su2+su3","f4 + so8 + su2+g2",2
7,"su2+su3","f4 + su3 + su3 + su3",2
7,"su2+su3","so8 + sp1+g2",2
7,"su2+su3+su3","f4 + su2+g2 + su3",2
7,"su2+su3+su3","f4 + su3 + su3",2
7,"su3","f4 + su3 + su3 + su3",2
7,"su3+su3","e6 + su2+g2",2
7,"su3+su3","f4 + so8 + su3",2
7,"e6","so8 + su2+so7+su2 + su3",1
7,"e6","sp1+g2 + su2+so7+su2",1
7,"e6+e7","so8 + su2+g2 + su3",1
7,"e6+f4","(none)",1
7,"e6+su2","f4 + su2+g2 + su3",1
7,"e6+su2","f4 + su2+so7+su2",1
7,"e6+su2","f4 + su3 + su3",1
7,"e6+su2","(none)",1
7,"e6+su2","so8 + so8 + su3",1
7,"e6+su2","so8 + su2+g2 + su3",1
7,"e6+su2","sp1+g2 + su2+g2",1
7,"e6+su2+su2","f4 + su3 + su3",1
7,"e6+su3","sp1+g2 + su2+so7+su2",1
7,"e7","so8 + su2+g2 + su3",1
7,"e7","sp1+g2 + su2+so7+su2",1
7,"e7'","so8 + su2+g2 + su3",1
7,"e7'","sp1+g2 + su2+so7+su2",1
7,"e7+e7","(none)",1
7,"e7'+so8","(none)",1
7,"e7'+su2","so8 + sp1+g2",1
7,"e7'+su2","so8 + su2+g2 + su3",1
7,"e7+su3","(none)",1
7,"e8","sp1+g2 + su2+g2",1
7,"e8","sp1+g2 + su2+so7+su2",1
7,"e8+so8","(none)",1
7,"e8+su2","so8 + sp1+g2",1
7,"e8+su3","sp1+g2 + su2+g2",1
7,"f4","so8 + su2+so7+su2 + su3",1
7,"f4","sp1+g2 + su2+so7+su2",1
7,"f4+f4","sp1+g2 + su2+g2",1
7,"f4+so8","so8 + sp1+g2",1
7,"f4+su2","e6 + sp1+g2",1
7,"f4+su2","f4 + su3 + su3 + su3",1
7,"f4+su2","so8 + su2+g2 + su3",1
7,"f4+su3","f4 + su3 + su3",1
7,"f4+su3","(none)",1
7,"hat1","sp1+g2 + su2+so7+su2",1
7,"hat1+su2","(none)",1
7,"hat1+su2","sp1+g2 + su2+so7+su2",1
7,"so8","f4 + so8 + sp1+g2",1
7,"so8","f4 + so8 + su2+g2",1
7,"so8","so8 + so8 + so8 + su3",1
7,"so8","so8 + su2+so7+su2 + su3",1
7,"so8","sp1+g2 + su2+so7+su2",1
7,"so8+so8","f4 + su2+g2 + su3",1
7,"so8+so8","f4 + su3 + su3",1
7,"so8+so8","(none)",1
7,"so8+so8","so8 + so8 + so8",1
7,"so8+so8","so8 + so8 + su3",1
7,"so8+su2","f4 + su3 + su3",1
7,"so8+su2+su2","e6 + su2+so7+su2",1
7,"so8+su2+su2","f4 + su3 + su3 + su3",1
7,"so8+su2+su2","so8 + so8 + su3",1
7,"so8+su2+su2","so8 + su2+so7+su2 + su3",1
7,"so8+su2+su2+su2","e6 + su2+so7+su2",1
7,"so8+su2+su2+su2","f4 + su3 + su3 + su3",1
7,"so8+su2+su2+su2+su2","e6 + su2+g2",1
7,"so8+su2+su2+su2+su2+su2","e6 + su2+g2",1
7,"so8+su2+su3","f4 + su2+g2 + su3",1
7,"so8+su3","f4 + so8 + su2+g2",1
7,"so8+su3","so8 + so8 + so8",1
7,"su2","f4 + so8 + sp1+g2",1
7,"su2","f4 + so8 + su2+so7+su2",1
7,"su2","(none)",1
7,"su2+su2","f4 + so8 + sp1+g2",1
7,"su2+su2","f4 + so8 + su2+g2 + su3",1
7,"su2+su2","f4 + so8 + su2+so7+su2",1
7,"su2+su2","f4 + su2+so7+su2",1
7,"su2+su2+su2","e6 + sp1+g2 + su3",1
7,"su2+su2+su2","e7'",1
7,"su2+su2+su2","f4 + so8 + su3 + su3",1
7,"su2+su2+su2","f4 + su2+so7+su2",1
7,"su2+su2+su2","f4 + su3 + su3",1
7,"su2+su2+su2","so8 + so8 + su3",1
7,"su2+su2+su2+su2","e6 + su2+g2 + su3",1
7,"su2+su2+su2+su2","e6 + su3",1
7,"su2+su2+su2+su2","f4 + su3 + su3",1
7,"su2+su2+su2+su2","f4 + su3 + su3 + su3",1
7,"su2+su2+su2+su2","so8 + su2+so7+su2 + su3",1
7,"su2+su2+su2+su2+su2","e6 + su3 + su3",1
7,"su2+su2+su2+su3","e6 + sp1+g2",1
7,"su2+su2+su2+su3","e6 + su3",1
7,"su2+su2+su2+su3","e7'",1
7,"su2+su2+su2+su3","f4 + so8 + su3",1
7,"su2+su2+su3","e7'",1
7,"su2+su2+su3","so8 + so8 + so8",1
7,"su2+su2+su3","so8 + so8 + su3",1
7,"su2+su2+su3","so8 + su2+so7+su2 + su3",1
7,"su2+su2+su3","sp1+g2 + su2+so7+su2",1
7,"su2+su3","e6 + sp1+g2 + su2+g2",1
7,"su2+su3","e6 + sp1+g2 + su3",1
7,"su2+su3","(none)",1
7,"su2+su3","so8 + su2+so7+su2 + su3",1
7,"su2+su3+su3","f4 + so8 + su3",1
7,"su3","f4 + so8 + sp1+g2",1
7,"su3","f4 + so8 + su2+g2 + su3",1
7,"su3","f4 + so8 + su2+so7+su2",1
7,"su3","so8 + so8 + so8 + su3",1
7,"su3","so8 + su2+so7+su2 + su3",1
7,"su3","sp1+g2 + su2+so7+su2",1
7,"su3+su3","e6 + sp1+g2",1
7,"su3+su3","f4 + so8 + su2+g2",1
7,"su3+su3","f4 + su2+g2 + su3",1
7,"su3+su3","f4 + su3 + su3",1
7,"su3+su3","so8 + su2+g2 + su3",1
7,"su3+su3+su3","e6 + su2+g2",1
7,"su3+su3+su3","e6 + su2+so7+su2",1
7,"su3+su3+su3","e6 + su3",1
7,"su3+su3+su3","f4 + su2+g2",1
7,"su3+su3+su3","f4 + su2+so7+su2",1
7,"su3+su3+su3","so8 + so8 + su3",1
8,"su2","e6 + su2+g2 + su3 + su3",266
8,"su2","f4 + f4 + su3",165
8,"su2+su2","f4 + f4 + su3",127
8,"su2","f4 + f4 + su2+g2",112
8,"su2","so8 + so8 + so8",94
8,"su2","e6 + so8 + su3",92
8,"su2","so8 + sp1+g2 + su3",71
8,"su2","e7' + su2+g2",66
8,"su2","f4 + su2+g2 + su3 + su3",58
8,"su2+su2","e6 + su2+g2 + su3 + su3",58
8,"su2+su2","so8 + so8 + so8 + so8",54
8,"su2","e7' + sp1+g2",48
8,"su2+su2","e6 + so8 + su3",45
8,"su2+su2+su2","f4 + f4 + su3",44
8,"su2+su2","e7' + su2+g2",43
8,"su2+su2+su2+su3","f4 + su2+g2 + su3",42
8,"su2+su2+su2","so8 + su2+g2 + su2+so7+su2",40
8,"su2","so8 + su2+g2 + su2+g2",38
8,"su2+su2","f4 + f4 + su2+g2",37
8,"su2+su2+su2","so8 + su2+g2 + su2+g2",36
8,"su2","sp1+g2 + sp1+g2",35
8,"su2+su2","so8 + so8 + so8",35
8,"su2","e7' + su2+so7+su2",32
8,"su2","e6 + su2+so7+su2",29
8,"su2","so8 + so8 + so8 + so8",28
8,"su3","e6 + su3 + su3 + su3",28
8,"su2+su2","e6 + so8 + su2+g2",27
8,"su2+su2+su2","so8 + so8 + so8",27
8,"su2","e6 + so8 + su2+g2",26
8,"su2","so8 + su2+g2 + su2+so7+su2",26
8,"su3","f4 + su2+g2 + su2+g2",25
8,"su3","f4 + su2+g2 + su3",25
8,"su2+su2","so8 + sp1+g2 + su3",24
8,"su2","e7",23
8,"su2","f4 + sp1+g2",23
8,"su3","f4 + so8 + su3 + su3",22
8,"su2","e6 + su3 + su3 + su3 + su3",19
8,"su2","f4 + f4 + sp1+g2",18
8,"su3","e6 + su2+so7+su2 + su3",18
8,"su2+su2","f4 + su2+g2 + su3 + su3",17
8,"su2+su2+su3","f4 + su2+g2 + su3",17
8,"su3","e7",17
8,"su3","so8 + so8 + su2+so7+su2",17
8,"su2+su2+su2","e6 + so8 + su2+g2",16
8,"su2","e6 + su3 + su3",15
8,"su2","e7' + su2+g2 + su3",15
8,"su2","so8 + so8 + su2+g2",15
8,"su2+su2+su2","f4 + su2+g2 + su3 + su3",15
8,"su2+su3","e6 + su2+g2 + su3",15
8,"su2","e6 + su2+g2 + su3",14
8,"su2+su2","e6 + su3 + su3 + su3",14
8,"su3","so8 + so8 + su3 + su3",13
8,"su2","e7' + su2+g2 + su2+g2",12
8,"su2","f4 + su2+g2 + su3",12
8,"su2","f4 + f4 + su2+g2 + su3",11
8,"su2+su2","e6 + su3 + su3 + su3 + su3",11
8,"su2+su2","e7' + sp1+g2",11
8,"su2+su2","e7' + su2+g2 + su3",11
8,"su2+su2+su2","e7' + su2+g2",11
8,"su2+su2+su2","f4 + f4 + su2+g2",11
8,"su2+su3","e7' + su2+g2",11
8,"su2+su3","f4 + su2+g2 + su3",11
8,"su3","e6 + su2+so7+su2",11
8,"su3","f4 + sp1+g2",11
8,"su2","f4 + su2+g2 + su2+g2",10
8,"su2+su2","so8 + su2+g2 + su2+g2",10
8,"su2+su2+su2","e6 + so8 + su3",10
8,"su3+su3","e6 + su3 + su3",10
8,"su2","e6 + so8 + su2+g2 + su3",9
8,"su2","e6 + so8 + su3 + su3",9
8,"su2","e6 + su3 + su3 + su3",9
8,"su2+su2","so8 + su2+g2 + su2+so7+su2",9
8,"su2+su2+su3","e6 + su2+g2 + su3",9
8,"su2+su2+su3","e6 + su3 + su3 + su3",9
8,"su3+su3","e6 + su2+so7+su2",9
8,"su2","e6 + so8 + su2+so7+su2",8
8,"su2","e7' + sp1+g2 + su3",8
8,"su2+su2","e6 + su2+g2 + su3",8
8,"su2+su2+su2","f4 + sp1+g2",8
8,"su2+su2+su3","so8 + sp1+g2 + su3",8
8,"su2+su3","e6 + su2+so7+su2",8
8,"su3","e6 + su2+g2 + su3 + su3",8
8,"su3","e6 + su3 + su3",8
8,"su2","f4 + f4 + su3 + su3",7
8,"su2","f4 + so8 + su3 + su3",7
8,"su2","f4 + su2+so7+su2 + su3",7
8,"su2+su2","e6 + so8 + sp1+g2",7
8,"su2+su2","e6 + so8 + su3 + su3",7
8,"su2+su2","e6 + su3 + su3",7
8,"su2+su2","e7' + su2+so7+su2",7
8,"su2+su2+su2","so8 + sp1+g2 + su3",7
8,"su2+su3","f4 + f4 + su3",7
8,"su2+su3","f4 + so8 + su3 + su3",7
8,"su2+su3","f4 + su2+g2 + su2+g2",7
8,"su3","e6 + so8 + su3",7
8,"su3","e7' + su2+g2",7
8,"su3+su3","e7",7
8,"su3+su3","f4 + sp1+g2",7
8,"so8","so8 + so8 + so8",6
8,"so8+su2","so8 + su2+g2 + su2+so7+su2",6
8,"su2","e6 + so8 + sp1+g2",6
8,"su2","e6 + su2+g2 + su2+g2",6
8,"su2","so8 + so8 + su3 + su3",6
8,"su2+su2","e6 + so8 + su2+g2 + su3",6
8,"su2+su2","e6 + su2+so7+su2",6
8,"su2+su2","e7' + sp1+g2 + su3",6
8,"su2+su2","f4 + f4 + sp1+g2",6
8,"su2+su3","f4 + su2+so7+su2 + su3",6
8,"su2+su3","so8 + so8 + so8",6
8,"su2+su3","so8 + so8 + su2+g2",6
8,"su3","e6 + so8 + su2+g2",6
8,"su3","f4 + f4 + su2+g2",6
8,"su3","f4 + f4 + su3",6
8,"su3","so8 + so8 + so8",6
8,"su3","so8 + so8 + su2+g2",6
8,"f4","e6 + su2+g2 + su3 + su3",5
8,"so8","e6 + su2+g2 + su3 + su3",5
8,"so8+su2","so8 + so8 + so8",5
8,"so8+su2","so8 + su2+g2 + su2+g2",5
8,"su2","e7' + sp1+g2 + su2+g2",5
8,"su2+su2","f4 + f4 + su3 + su3",5
8,"su2+su2","f4 + sp1+g2",5
8,"su2+su2+su3","e7' + sp1+g2",5
8,"su2+su2+su3","e7' + su2+g2",5
8,"su2+su2+su3","so8 + su2+g2 + su2+g2",5
8,"su2+su3","f4 + f4 + su2+g2",5
8,"su3","e6 + su2+g2 + su3",5
8,"su3","e7' + sp1+g2",5
8,"su3","e7' + su2+so7+su2",5
8,"su3","f4 + so8 + su2+g2 + su3",5
8,"e6","e6 + su3 + su3",4
8,"e6+su3","f4 + sp1+g2",4
8,"f4","e6 + su3 + su3",4
8,"f4","e7' + su2+g2",4
8,"f4","f4 + su2+g2 + su2+g2",4
8,"f4+su3","e6 + su2+so7+su2",4
8,"so8","e6 + su3 + su3",4
8,"so8","e7' + su2+g2",4
8,"so8","f4 + su2+g2 + su2+g2",4
8,"so8","(none)",4
8,"so8","so8 + so8 + su2+g2",4
8,"so8+su2+su2+su2","so8 + su2+g2 + su2+g2",4
8,"so8+su3","e6 + su3 + su3 + su3",4
8,"su2","e6 + sp1+g2 + su3",4
8,"su2","e6 + su2+so7+su2 + su3",4
8,"su2","f4 + so8 + so8 + su3",4
8,"su2","so8 + so8 + su2+so7+su2",4
8,"su2+su2","e7",4
8,"su2+su2","f4 + f4 + su2+g2 + su3",4
8,"su2+su2","f4 + so8 + so8 + su3",4
8,"su2+su2","f4 + su2+g2 + su3",4
8,"su2+su2+su2","e6 + su2+g2 + su3 + su3",4
8,"su2+su2+su2","e6 + su3 + su3 + su3 + su3",4
8,"su2+su2+su2","e7' + su2+g2 + su3",4
8,"su2+su2+su2","f4 + su2+g2 + su3",4
8,"su2+su2+su2","so8 + so8 + su2+g2",4
8,"su2+su2+su2+su2","e7' + su2+g2",4
8,"su2+su2+su2+su3","f4 + f4 + su3",4
8,"su2+su2+su2+su3","so8 + so8 + su3 + su3",4
8,"su2+su2+su3","e6 + so8 + su2+g2",4
8,"su2+su2+su3","e6 + so8 + su3",4
8,"su2+su2+su3","e6 + su2+g2 + su3 + su3",4
8,"su2+su2+su3","f4 + f4 + su2+g2",4
8,"su2+su2+su3","so8 + so8 + su2+so7+su2",4
8,"su2+su3","e6 + so8 + su2+g2",4
8,"su2+su3","e6 + sp1+g2 + su3",4
8,"su2+su3","e6 + su2+g2 + su2+g2",4
8,"su2+su3","e6 + su3 + su3",4
8,"su2+su3","e6 + su3 + su3 + su3",4
8,"su2+su3","e7' + sp1+g2",4
8,"su2+su3","f4 + sp1+g2",4
8,"su2+su3","so8 + so8 + su3 + su3",4
8,"su3","e6 + so8 + sp1+g2",4
8,"su3","e6 + so8 + su2+g2 + su3",4
8,"su3","e6 + sp1+g2 + su3",4
8,"su3","f4 + so8 + so8 + su3",4
8,"su3","f4 + su2+so7+su2 + su3",4
8,"su3","(none)",4
8,"su3","so8 + sp1+g2 + su3",4
8,"e6","e6 + su2+g2 + su3 + su3",3
8,"e6","e6 + su2+so7+su2",3
8,"e6","f4 + sp1+g2",3
8,"e6","f4 + su2+g2 + su3",3
8,"e6","f4 + su2+so7+su2 + su3",3
8,"e6","(none)",3
8,"e6","so8 + sp1+g2 + su3",3
8,"e6+su3","(none)",3
8,"e7","e6 + su2+so7+su2",3
8,"e7","f4 + sp1+g2",3
8,"e7","(none)",3
8,"e7'","e6 + su2+so7+su2",3
8,"e7'","f4 + sp1+g2",3
8,"e7'","(none)",3
8,"e8","f4 + sp1+g2",3
8,"e8","(none)",3
8,"f4","e6 + sp1+g2 + su3",3
8,"f4","e6 + su2+g2 + su3",3
8,"f4","e6 + su2+so7+su2",3
8,"f4","e7' + sp1+g2",3
8,"f4","f4 + sp1+g2",3
8,"f4","f4 + su2+g2 + su3",3
8,"f4","f4 + su2+so7+su2 + su3",3
8,"f4","(none)",3
8,"f4","so8 + sp1+g2 + su3",3
8,"f4+su2","e6 + su2+g2 + su3",3
8,"so8","e6 + sp1+g2 + su3",3
8,"so8","e6 + su2+g2 + su3",3
8,"so8","e6 + su2+so7+su2",3
8,"so8","e7' + sp1+g2",3
8,"so8","e7' + su2+so7+su2",3
8,"so8","f4 + so8 + su3 + su3",3
8,"so8","f4 + sp1+g2",3
8,"so8","f4 + su2+g2 + su3",3
8,"so8","f4 + su2+so7+su2 + su3",3
8,"so8","so8 + sp1+g2 + su3",3
8,"so8+su2","e6 + su2+so7+su2",3
8,"so8+su2","so8 + so8 + su2+g2",3
8,"so8+su2+su2","e7' + su2+g2",3
8,"so8+su2+su2+su2","so8 + su2+g2 + su2+so7+su2",3
8,"so8+su3","e6 + so8 + su3",3
8,"so8+su3","e7' + su2+g2",3
8,"so8+su3","f4 + su2+g2 + su3",3
8,"su2","f4 + f4 + su2+so7+su2",3
8,"su2+su2","f4 + f4 + su2+so7+su2",3
8,"su2+su2","so8 + so8 + su2+g2",3
8,"su2+su2+su2","e7' + sp1+g2",3
8,"su2+su2+su2+su2","so8 + so8 + so8 + so8",3
8,"su2+su2+su2+su3","f4 + su2+so7+su2 + su3",3
8,"su2+su2+su3","e6 + so8 + su3 + su3",3
8,"su2+su2+su3","f4 + f4 + su3",3
8,"su2+su2+su3","f4 + su2+g2 + su2+g2",3
8,"su2+su2+su3","f4 + su2+so7+su2 + su3",3
8,"su2+su2+su3","so8 + so8 + su3 + su3",3
8,"su2+su3","e6 + so8 + su3",3
8,"su2+su3","e6 + su2+g2 + su3 + su3",3
8,"su2+su3","e7",3
8,"su2+su3","e7' + su2+so7+su2",3
8,"su2+su3","so8 + sp1+g2 + su3",3
8,"su2+su3","sp1+g2 + sp1+g2",3
8,"su2+su3+su3","e6 + su2+g2 + su3",3
8,"su3","e6 + so8 + su3 + su3",3
8,"su3","e6 + su2+g2 + su2+g2",3
8,"su3","f4 + f4 + su2+g2 + su3",3
