"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+4(so(7)+2 su(2))"	30	119	1	0	0	0	0	0	1	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+su(3)+4(so(7)+2 su(2))"	30	111	1	1	0	0	0	0	1	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+su(3)+4(so(7)+2 su(2))"	31	111	1	1	0	0	0	0	1	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	31	113	0	1	0	0	0	0	1	0
23	91	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	27	167	1	1	0	1	0	0	0	0
23	91	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+g2+su(2)+3(so(7)+2 su(2))"	27	174	1	0	0	1	0	0	0	0
23	91	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+su(3)+g2+su(2)+3(so(7)+2 su(2))"	27	166	1	1	0	1	0	0	0	0
23	91	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	28	226	1	0	0	0	0	0	0	0
23	91	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	29	226	1	0	0	0	0	0	0	0
23	91	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	30	226	1	0	0	0	0	0	0	0
23	92	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+3(g2+su(2))+2(so(7)+2 su(2))"	28	219	1	0	0	0	0	0	0	0
23	92	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+3(g2+su(2))+2(so(7)+2 su(2))"	29	219	1	0	0	0	0	0	0	0
23	92	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	28	167	1	0	0	1	0	0	0	0
23	92	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	30	167	1	0	0	1	0	0	0	0
23	92	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+su(3)+g2+su(2)+3(so(7)+2 su(2))"	28	166	1	0	0	1	0	0	0	0
23	92	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+su(3)+g2+su(2)+3(so(7)+2 su(2))"	30	166	1	0	0	1	0	0	0	0
23	92	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+su(3)+g2+su(2)+3(so(7)+2 su(2))"	28	218	1	0	0	0	0	0	0	0
23	92	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+su(3)+g2+su(2)+3(so(7)+2 su(2))"	29	218	1	0	0	0	0	0	0	0
23	92	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+su(3)+g2+su(2)+3(so(7)+2 su(2))"	30	218	1	0	0	0	0	0	0	0
23	94	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	29	168	1	1	0	0	0	0	0	0
23	94	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	31	168	1	1	0	0	0	0	0	0
23	94	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+4(g2+su(2))"	29	159	1	2	0	0	0	0	0	0
23	94	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	28	169	0	1	0	0	0	0	0	0
23	94	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	31	169	0	1	0	0	0	0	0	0
23	95	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	28	168	1	0	0	0	0	0	0	0
23	95	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+5(g2+su(2))"	28	161	1	1	0	0	0	0	0	0
23	95	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+5(g2+su(2))"	31	161	1	1	0	0	0	0	0	0
23	95	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	160	1	1	0	0	0	0	0	0
23	95	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+su(3)+3(g2+su(2))+so(7)+2 su(2)"	29	160	1	1	0	0	0	0	0	0
23	95	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+su(3)+3(g2+su(2))+so(7)+2 su(2)"	30	160	1	1	0	0	0	0	0	0
23	95	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+su(3)+4(g2+su(2))"	31	162	0	1	0	0	0	0	0	0
23	97	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+3(g2+su(2))"	27	166	1	1	0	0	0	0	0	0
23	97	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+3(g2+su(2))"	29	166	1	1	0	0	0	0	0	0
23	97	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+3(g2+su(2))"	30	166	1	1	0	0	0	0	0	0
23	98	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+e6+2 f5+2(g2+su(2))+2(so(7)+2 su(2))"	27	179	1	0	0	1	0	0	0	0
23	98	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+e6+2 f5+2(g2+su(2))+2(so(7)+2 su(2))"	28	179	1	0	0	1	0	0	0	0
23	98	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+e6+2 f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	28	171	1	1	0	1	0	0	0	0
23	98	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+e6+f5+2(g2+su(2))+2(so(7)+2 su(2))"	28	231	1	0	0	0	0	0	0	0
23	98	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+e6+f5+2(g2+su(2))+2(so(7)+2 su(2))"	30	231	1	0	0	0	0	0	0	0
23	98	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+e6+f5+2 su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	25	215	1	2	0	0	0	0	0	0
23	99	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+3(g2+su(2))"	27	166	1	1	0	0	0	0	0	0
23	99	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+3(g2+su(2))"	28	166	1	1	0	0	0	0	0	0
23	99	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+su(3)+3(g2+su(2))"	27	174	1	0	0	0	0	0	0	0
23	99	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+su(3)+3(g2+su(2))"	28	174	1	0	0	0	0	0	0	0
23	100	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	28	168	1	0	0	0	0	0	0	0
23	100	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	29	168	1	0	0	0	0	0	0	0
23	100	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	28	158	2	1	0	0	0	0	0	0
23	100	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	35	158	2	1	0	0	0	0	0	0
23	100	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+3(g2+su(2))"	28	160	1	1	0	0	0	0	0	0
23	100	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+3(g2+su(2))"	29	160	1	1	0	0	0	0	0	0
23	100	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+3(g2+su(2))"	30	160	1	1	0	0	0	0	0	0
23	102	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	28	176	1	0	0	0	0	0	0	0
23	102	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	30	176	1	0	0	0	0	0	0	0
23	102	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	29	169	1	1	0	0	0	0	0	0
23	102	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	31	169	1	1	0	0	0	0	0	0
23	102	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	29	168	1	1	0	0	0	0	0	0
23	102	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	30	168	1	1	0	0	0	0	0	0
23	102	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	31	170	0	1	0	0	0	0	0	0
23	108	"e8+2 e6+f5+3 su(3)+g2+su(2)"	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	31	169	1	1	0	0	0	0	0	0
23	108	"e8+2 e6+f5+3 su(3)+g2+su(2)"	"e8+2 e6+f5+4 su(3)+g2+su(2)"	31	170	0	1	0	0	0	0	0	0
23	109	"3 e7+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+2(g2+su(2))+3(so(7)+2 su(2))"	29	217	1	0	0	0	0	0	0	0
23	109	"3 e7+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+su(3)+4(so(7)+2 su(2))"	29	216	1	0	0	0	0	0	0	0
23	110	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+3(g2+su(2))"	28	160	1	1	0	0	0	0	0	0
23	110	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+3(g2+su(2))"	29	160	1	1	0	0	0	0	0	0
23	110	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+3(g2+su(2))"	30	160	1	1	0	0	0	0	0	0
23	110	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+4 su(3)+2(g2+su(2))"	28	161	0	1	0	0	0	0	0	0
23	110	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+4 su(3)+2(g2+su(2))"	30	161	0	1	0	0	0	0	0	0
23	111	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	28	168	1	0	0	0	0	0	0	0
23	111	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	29	168	1	0	0	0	0	0	0	0
23	111	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	160	1	1	0	0	0	0	0	0
23	111	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+su(3)+3(g2+su(2))+so(7)+2 su(2)"	29	160	1	1	0	0	0	0	0	0
23	111	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+su(3)+3(g2+su(2))+so(7)+2 su(2)"	30	160	1	1	0	0	0	0	0	0
23	112	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	28	167	1	1	0	0	0	0	0	0
23	112	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	30	167	1	1	0	0	0	0	0	0
23	112	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+g2+su(2)+3(so(7)+2 su(2))"	27	174	1	0	0	0	0	0	0	0
23	112	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+g2+su(2)+3(so(7)+2 su(2))"	30	174	1	0	0	0	0	0	0	0
23	112	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	30	168	0	1	0	0	0	0	0	0
23	112	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+su(3)+g2+su(2)+3(so(7)+2 su(2))"	28	166	1	1	0	0	0	0	0	0
23	112	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+su(3)+g2+su(2)+3(so(7)+2 su(2))"	30	166	1	1	0	0	0	0	0	0
23	115	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	"e8+3 e6+f5+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	30	80	1	1	0	0	0	0	0	1
23	115	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	"e8+3 e6+f5+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	31	80	1	1	0	0	0	0	0	1
23	115	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	"e8+3 e6+f5+3 su(3)+g2+su(2)+2(so(7)+2 su(2))"	31	78	2	1	0	0	0	0	0	1
23	115	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	"e8+3 e6+f5+4 su(3)+2(g2+su(2))+so(7)+2 su(2)"	31	72	1	2	0	0	0	0	0	1
23	115	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	"e8+3 e6+f5+4 su(3)+2(g2+su(2))+so(7)+2 su(2)"	32	72	1	2	0	0	0	0	0	1
23	115	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	"e8+3 e6+f5+4 su(3)+g2+su(2)+so(7)+2 su(2)"	31	81	0	1	0	0	0	0	0	1
23	115	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	"e8+3 e6+f5+5 su(3)+g2+su(2)+so(7)+2 su(2)"	32	73	0	2	0	0	0	0	0	1
23	116	"e7+2 e7'+4(so(7)+2 su(2))"	"2 e7+2 e7'+2 su(3)+4(so(7)+2 su(2))"	33	131	0	2	0	0	0	0	1	0
23	116	"e7+2 e7'+4(so(7)+2 su(2))"	"2 e7+2 e7'+2 su(3)+4(so(7)+2 su(2))"	34	131	0	2	0	0	0	0	1	0
23	116	"e7+2 e7'+4(so(7)+2 su(2))"	"2 e7+2 e7'+5(so(7)+2 su(2))"	33	136	2	1	0	0	0	0	1	0
23	116	"e7+2 e7'+4(so(7)+2 su(2))"	"2 e7+2 e7'+5(so(7)+2 su(2))"	34	136	2	1	0	0	0	0	1	0
23	116	"e7+2 e7'+4(so(7)+2 su(2))"	"2 e7+2 e7'+g2+su(2)+4(so(7)+2 su(2))"	33	138	1	1	0	0	0	0	1	0
23	116	"e7+2 e7'+4(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+4(so(7)+2 su(2))"	33	139	0	1	0	0	0	0	1	0
23	116	"e7+2 e7'+4(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+g2+su(2)+4(so(7)+2 su(2))"	34	130	1	2	0	0	0	0	1	0
23	117	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+2(g2+su(2))+3(so(7)+2 su(2))"	29	140	1	1	0	0	0	1	0	0
23	117	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+2(g2+su(2))+3(so(7)+2 su(2))"	36	140	1	1	0	0	0	1	0	0
23	117	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	35	141	0	1	0	0	0	1	0	0
23	117	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	36	141	0	1	0	0	0	1	0	0
23	117	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+2(g2+su(2))+3(so(7)+2 su(2))"	28	167	1	1	0	0	1	0	0	0
23	117	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+f5+2(g2+su(2))+3(so(7)+2 su(2))"	26	193	1	1	0	1	0	0	0	0
23	117	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	29	112	1	1	0	0	0	0	1	0
23	117	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	31	112	1	1	0	0	0	0	1	0
23	117	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	32	112	1	1	0	0	0	0	1	0
23	117	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	31	113	0	1	0	0	0	0	1	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+2(g2+su(2))+3(so(7)+2 su(2))"	29	140	1	0	0	0	0	1	0	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+4(so(7)+2 su(2))"	29	139	1	0	0	0	0	1	0	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	28	245	1	0	0	0	0	0	0	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	29	245	1	0	0	0	0	0	0	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+2(g2+su(2))+3(so(7)+2 su(2))"	28	167	1	0	0	0	1	0	0	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+2(g2+su(2))+3(so(7)+2 su(2))"	30	167	1	0	0	0	1	0	0	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+su(3)+4(so(7)+2 su(2))"	28	166	1	0	0	0	1	0	0	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+su(3)+4(so(7)+2 su(2))"	30	166	1	0	0	0	1	0	0	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+su(3)+4(so(7)+2 su(2))"	24	244	1	0	0	0	0	0	0	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+su(3)+4(so(7)+2 su(2))"	28	244	1	0	0	0	0	0	0	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+su(3)+4(so(7)+2 su(2))"	29	244	1	0	0	0	0	0	0	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	29	112	1	0	0	0	0	0	1	0
23	118	"2 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+su(3)+4(so(7)+2 su(2))"	29	111	1	0	0	0	0	0	1	0
23	119	"2 e7+e7'+4(so(7)+2 su(2))"	"2 e7+2 e7'+2 su(3)+4(so(7)+2 su(2))"	32	131	0	2	0	0	0	1	0	0
23	119	"2 e7+e7'+4(so(7)+2 su(2))"	"2 e7+2 e7'+5(so(7)+2 su(2))"	32	136	2	1	0	0	0	1	0	0
23	119	"2 e7+e7'+4(so(7)+2 su(2))"	"2 e7+2 e7'+g2+su(2)+4(so(7)+2 su(2))"	32	138	1	1	0	0	0	1	0	0
23	119	"2 e7+e7'+4(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+4(so(7)+2 su(2))"	32	139	0	1	0	0	0	1	0	0
23	119	"2 e7+e7'+4(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+g2+su(2)+4(so(7)+2 su(2))"	32	130	1	2	0	0	0	1	0	0
23	119	"2 e7+e7'+4(so(7)+2 su(2))"	"2 e7+e7'+e6+g2+su(2)+4(so(7)+2 su(2))"	28	165	1	1	0	0	1	0	0	0
23	119	"2 e7+e7'+4(so(7)+2 su(2))"	"2 e7+e7'+e6+su(3)+g2+su(2)+4(so(7)+2 su(2))"	30	157	1	2	0	0	1	0	0	0
23	119	"2 e7+e7'+4(so(7)+2 su(2))"	"3 e7+e7'+2 su(3)+4(so(7)+2 su(2))"	31	103	0	2	0	0	0	0	1	0
23	119	"2 e7+e7'+4(so(7)+2 su(2))"	"3 e7+e7'+5(so(7)+2 su(2))"	31	108	2	1	0	0	0	0	1	0
23	119	"2 e7+e7'+4(so(7)+2 su(2))"	"3 e7+e7'+g2+su(2)+4(so(7)+2 su(2))"	31	110	1	1	0	0	0	0	1	0
23	119	"2 e7+e7'+4(so(7)+2 su(2))"	"3 e7+e7'+su(3)+4(so(7)+2 su(2))"	31	111	0	1	0	0	0	0	1	0
23	119	"2 e7+e7'+4(so(7)+2 su(2))"	"3 e7+e7'+su(3)+g2+su(2)+4(so(7)+2 su(2))"	31	102	1	2	0	0	0	0	1	0
23	125	"e8+2 e6+f5+3 su(3)+g2+su(2)"	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	31	169	1	1	0	0	0	0	0	0
23	125	"e8+2 e6+f5+3 su(3)+g2+su(2)"	"e8+2 e6+f5+4 su(3)+g2+su(2)"	31	170	0	1	0	0	0	0	0	0
23	126	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	27	167	1	1	0	0	0	0	0	0
23	126	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	30	167	1	1	0	0	0	0	0	0
23	126	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+g2+su(2)+3(so(7)+2 su(2))"	27	174	1	0	0	0	0	0	0	0
23	126	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+g2+su(2)+3(so(7)+2 su(2))"	29	174	1	0	0	0	0	0	0	0
23	126	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	30	168	0	1	0	0	0	0	0	0
23	126	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+su(3)+g2+su(2)+3(so(7)+2 su(2))"	27	166	1	1	0	0	0	0	0	0
23	126	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+su(3)+g2+su(2)+3(so(7)+2 su(2))"	30	166	1	1	0	0	0	0	0	0
23	127	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	27	167	1	1	0	1	0	0	0	0
23	127	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	31	167	1	1	0	1	0	0	0	0
23	128	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+3(g2+su(2))+2(so(7)+2 su(2))"	28	219	1	0	0	0	0	0	0	0
23	128	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+3(g2+su(2))+2(so(7)+2 su(2))"	29	219	1	0	0	0	0	0	0	0
23	128	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	27	167	1	0	0	1	0	0	0	0
23	128	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	30	167	1	0	0	1	0	0	0	0
23	128	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+su(3)+g2+su(2)+3(so(7)+2 su(2))"	27	166	1	0	0	1	0	0	0	0
23	128	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+su(3)+g2+su(2)+3(so(7)+2 su(2))"	30	166	1	0	0	1	0	0	0	0
23	128	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+su(3)+g2+su(2)+3(so(7)+2 su(2))"	28	218	1	0	0	0	0	0	0	0
23	128	"3 e7+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+su(3)+g2+su(2)+3(so(7)+2 su(2))"	29	218	1	0	0	0	0	0	0	0
23	129	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	"2 e7+e7'+f5+so(8)+2(g2+su(2))+2(so(7)+2 su(2))"	27	176	1	0	0	0	0	1	0	0
23	129	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	"2 e7+e7'+f5+so(8)+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	28	168	1	1	0	0	0	1	0	0
23	129	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+so(8)+2(g2+su(2))+2(so(7)+2 su(2))"	28	148	1	0	0	0	0	0	1	0
23	129	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+so(8)+2(g2+su(2))+2(so(7)+2 su(2))"	29	148	1	0	0	0	0	0	1	0
23	129	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+so(8)+2(g2+su(2))+2(so(7)+2 su(2))"	30	148	1	0	0	0	0	0	1	0
