"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	24	162	2	1	0	0	0	0	0	0	2
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	18	156	1	2	0	0	0	0	0	0	5
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	19	156	1	2	0	0	0	0	0	0	24
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	20	156	1	2	0	0	0	0	0	0	2
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	21	156	1	2	0	0	0	0	0	0	3
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	22	156	1	2	0	0	0	0	0	0	2
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	23	156	1	2	0	0	0	0	0	0	2
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	156	1	2	0	0	0	0	0	0	2
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+2(so(7)+2 su(2))"	18	163	1	1	0	0	0	0	0	0	36
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+2(so(7)+2 su(2))"	19	163	1	1	0	0	0	0	0	0	32
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+2(so(7)+2 su(2))"	20	163	1	1	0	0	0	0	0	0	6
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+2(so(7)+2 su(2))"	21	163	1	1	0	0	0	0	0	0	4
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+2(so(7)+2 su(2))"	23	163	1	1	0	0	0	0	0	0	2
14	154	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+su(3)+g2+su(2)+so(7)+2 su(2)"	14	165	0	1	0	0	0	0	0	0	2
14	155	"e7'+e6+f5+su(3)+so(7)+2 su(2)"	"e7'+e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	19	143	1	1	0	0	0	0	0	0	3
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+2 su(3)+2(g2+su(2))"	18	164	1	1	0	0	0	0	0	0	8
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+2 su(3)+2(g2+su(2))"	19	164	1	1	0	0	0	0	0	0	9
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+2 su(3)+2(g2+su(2))"	20	164	1	1	0	0	0	0	0	0	5
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+2 su(3)+2(g2+su(2))"	21	164	1	1	0	0	0	0	0	0	2
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+2 su(3)+2(g2+su(2))"	22	164	1	1	0	0	0	0	0	0	5
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	18	162	2	1	0	0	0	0	0	0	5
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	19	162	2	1	0	0	0	0	0	0	4
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	20	162	2	1	0	0	0	0	0	0	3
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	21	162	2	1	0	0	0	0	0	0	2
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	22	162	2	1	0	0	0	0	0	0	2
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	23	162	2	1	0	0	0	0	0	0	2
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+3 su(3)+2(g2+su(2))"	19	156	1	2	0	0	0	0	0	0	3
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+3 su(3)+2(g2+su(2))"	21	156	1	2	0	0	0	0	0	0	2
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+3 su(3)+2(g2+su(2))"	22	156	1	2	0	0	0	0	0	0	2
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+3 su(3)+g2+su(2)"	14	165	0	1	0	0	0	0	0	0	2
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+3 su(3)+g2+su(2)"	20	165	0	1	0	0	0	0	0	0	2
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+4 su(3)+g2+su(2)"	20	157	0	2	0	0	0	0	0	0	2
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+4 su(3)+g2+su(2)"	22	157	0	2	0	0	0	0	0	0	2
14	156	"2 e6+f5+2 su(3)+g2+su(2)"	"2 e6+f5+5 su(3)+g2+su(2)"	22	149	0	3	0	0	0	0	0	0	2
14	159	"e7'+e6+f5+g2+su(2)+so(7)+2 su(2)"	"e7'+e6+f5+2(g2+su(2))+so(7)+2 su(2)"	19	142	1	1	0	0	0	0	0	0	5
14	159	"e7'+e6+f5+g2+su(2)+so(7)+2 su(2)"	"e7'+e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	14	143	0	1	0	0	0	0	0	0	2
14	161	"e7'+e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	20	143	1	0	0	0	0	0	0	0	2
14	163	"e7'+e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	19	143	1	0	0	0	0	0	0	0	2
14	165	"e7'+e6+f5+2 su(3)+so(7)+2 su(2)"	"e7'+e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	19	143	1	0	0	0	0	0	0	0	2
14	166	"2 e6+f5+2 su(3)"	"2 e6+f5+2 su(3)+g2+su(2)"	14	173	0	1	0	0	0	0	0	0	2
14	166	"2 e6+f5+2 su(3)"	"2 e6+f5+2 su(3)+g2+su(2)"	18	173	0	1	0	0	0	0	0	0	2
14	167	"e7'+e6+2(so(7)+2 su(2))"	"e7'+e6+2(g2+su(2))+2(so(7)+2 su(2))"	18	183	1	2	0	0	0	0	0	0	8
14	167	"e7'+e6+2(so(7)+2 su(2))"	"e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	17	192	1	1	0	0	0	0	0	0	7
14	167	"e7'+e6+2(so(7)+2 su(2))"	"e7'+e6+su(3)+2(so(7)+2 su(2))"	17	193	0	1	0	0	0	0	0	0	2
14	168	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	18	166	1	1	0	0	0	0	0	0	26
14	168	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	19	166	1	1	0	0	0	0	0	0	17
14	168	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	20	166	1	1	0	0	0	0	0	0	5
14	168	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	21	166	1	1	0	0	0	0	0	0	2
14	168	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	18	157	1	2	0	0	0	0	0	0	4
14	168	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	19	157	1	2	0	0	0	0	0	0	18
14	168	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	20	157	1	2	0	0	0	0	0	0	4
14	168	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	21	157	1	2	0	0	0	0	0	0	2
14	168	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	18	164	2	1	0	0	0	0	0	0	2
14	168	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	18	167	0	1	0	0	0	0	0	0	2
14	168	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	19	167	0	1	0	0	0	0	0	0	3
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+2(so(7)+2 su(2))"	18	155	2	1	0	0	0	0	0	0	4
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+2(so(7)+2 su(2))"	19	155	2	1	0	0	0	0	0	0	20
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+2(so(7)+2 su(2))"	21	155	2	1	0	0	0	0	0	0	2
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+2(so(7)+2 su(2))"	22	155	2	1	0	0	0	0	0	0	3
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	18	166	1	0	0	0	0	0	0	0	16
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	19	166	1	0	0	0	0	0	0	0	12
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	20	166	1	0	0	0	0	0	0	0	6
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	19	159	0	1	0	0	0	0	0	0	2
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	20	159	0	1	0	0	0	0	0	0	2
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	18	157	1	1	0	0	0	0	0	0	5
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	19	157	1	1	0	0	0	0	0	0	9
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	22	157	1	1	0	0	0	0	0	0	2
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	23	157	1	1	0	0	0	0	0	0	2
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+3(so(7)+2 su(2))"	18	162	3	0	0	0	0	0	0	0	6
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+3(so(7)+2 su(2))"	19	162	3	0	0	0	0	0	0	0	8
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+3(so(7)+2 su(2))"	20	162	3	0	0	0	0	0	0	0	2
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	18	164	2	0	0	0	0	0	0	0	37
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	19	164	2	0	0	0	0	0	0	0	21
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	20	164	2	0	0	0	0	0	0	0	9
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	22	164	2	0	0	0	0	0	0	0	2
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+g2+su(2)+3(so(7)+2 su(2))"	19	153	3	1	0	0	0	0	0	0	5
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(g2+su(2))+so(7)+2 su(2)"	23	158	1	1	0	0	0	0	0	0	2
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	18	165	1	0	0	0	0	0	0	0	21
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	19	165	1	0	0	0	0	0	0	0	9
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	20	165	1	0	0	0	0	0	0	0	5
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	18	156	1	1	0	0	0	0	0	0	6
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	19	156	1	1	0	0	0	0	0	0	9
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	21	156	1	1	0	0	0	0	0	0	2
14	169	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	22	156	1	1	0	0	0	0	0	0	3
14	170	"e7'+e6+f5+su(3)+g2+su(2)"	"e7'+e6+f5+su(3)+2(g2+su(2))"	14	145	0	1	0	0	0	0	0	0	2
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+2(so(7)+2 su(2))"	19	155	2	1	0	0	0	0	0	0	18
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+2(so(7)+2 su(2))"	22	155	2	1	0	0	0	0	0	0	2
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	21	148	1	2	0	0	0	0	0	0	2
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	18	157	1	1	0	0	0	0	0	0	5
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	19	157	1	1	0	0	0	0	0	0	9
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	22	157	1	1	0	0	0	0	0	0	2
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	23	157	1	1	0	0	0	0	0	0	2
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+3(so(7)+2 su(2))"	18	162	2	0	0	0	0	0	0	0	29
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+3(so(7)+2 su(2))"	19	162	2	0	0	0	0	0	0	0	11
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+3(so(7)+2 su(2))"	20	162	2	0	0	0	0	0	0	0	7
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+3(so(7)+2 su(2))"	21	162	2	0	0	0	0	0	0	0	11
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+3(so(7)+2 su(2))"	22	162	2	0	0	0	0	0	0	0	5
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+3(so(7)+2 su(2))"	23	162	2	0	0	0	0	0	0	0	4
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+f5+g2+su(2)+2(so(7)+2 su(2))"	20	112	1	0	0	1	0	0	0	0	3
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	14	164	1	0	0	0	0	0	0	0	2
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	18	164	1	0	0	0	0	0	0	0	19
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	19	164	1	0	0	0	0	0	0	0	11
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	20	164	1	0	0	0	0	0	0	0	2
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	21	164	1	0	0	0	0	0	0	0	4
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+g2+su(2)+3(so(7)+2 su(2))"	19	153	3	1	0	0	0	0	0	0	5
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+so(8)+3(so(7)+2 su(2))"	19	134	2	0	1	0	0	0	0	0	4
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+so(8)+g2+su(2)+2(so(7)+2 su(2))"	19	136	1	0	1	0	0	0	0	0	10
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+su(3)+2(g2+su(2))+so(7)+2 su(2)"	22	158	0	1	0	0	0	0	0	0	2
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+su(3)+3(so(7)+2 su(2))"	18	154	2	1	0	0	0	0	0	0	4
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+su(3)+3(so(7)+2 su(2))"	19	154	2	1	0	0	0	0	0	0	23
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+su(3)+3(so(7)+2 su(2))"	21	154	2	1	0	0	0	0	0	0	5
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	18	156	1	1	0	0	0	0	0	0	10
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	19	156	1	1	0	0	0	0	0	0	17
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	20	156	1	1	0	0	0	0	0	0	3
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	21	156	1	1	0	0	0	0	0	0	9
14	176	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	22	156	1	1	0	0	0	0	0	0	6
14	177	"e7'+e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	19	143	1	0	0	0	0	0	0	0	3
14	181	"e7+f5+so(8)+2(so(7)+2 su(2))"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	18	162	1	1	0	0	0	0	0	0	6
14	181	"e7+f5+so(8)+2(so(7)+2 su(2))"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	19	162	1	1	0	0	0	0	0	0	4
14	181	"e7+f5+so(8)+2(so(7)+2 su(2))"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	20	162	1	1	0	0	0	0	0	0	4
14	181	"e7+f5+so(8)+2(so(7)+2 su(2))"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	21	162	1	1	0	0	0	0	0	0	2
14	187	"3 e6+2 su(3)"	"3 e6+3 su(3)"	18	148	0	1	0	0	0	0	0	0	3
14	187	"3 e6+2 su(3)"	"3 e6+3 su(3)"	19	148	0	1	0	0	0	0	0	0	7
14	187	"3 e6+2 su(3)"	"3 e6+4 su(3)"	19	140	0	2	0	0	0	0	0	0	16
14	187	"3 e6+2 su(3)"	"3 e6+5 su(3)"	19	132	0	3	0	0	0	0	0	0	14
14	187	"3 e6+2 su(3)"	"3 e6+6 su(3)"	19	124	0	4	0	0	0	0	0	0	4
14	188	"3 e6+2 su(3)"	"3 e6+3 su(3)"	18	148	0	1	0	0	0	0	0	0	2
14	188	"3 e6+2 su(3)"	"3 e6+3 su(3)"	19	148	0	1	0	0	0	0	0	0	8
14	188	"3 e6+2 su(3)"	"3 e6+3 su(3)+g2+su(2)"	19	139	0	2	0	0	0	0	0	0	4
14	188	"3 e6+2 su(3)"	"3 e6+4 su(3)"	19	140	0	2	0	0	0	0	0	0	10
14	188	"3 e6+2 su(3)"	"3 e6+4 su(3)+g2+su(2)"	19	131	0	3	0	0	0	0	0	0	4
14	188	"3 e6+2 su(3)"	"3 e6+5 su(3)"	19	132	0	3	0	0	0	0	0	0	5
14	189	"3 e6+3 su(3)"	"3 e6+4 su(3)"	19	140	0	1	0	0	0	0	0	0	5
14	189	"3 e6+3 su(3)"	"3 e6+5 su(3)"	19	132	0	2	0	0	0	0	0	0	6
14	190	"2 e6+so(8)+4 su(3)"	"2 e6+so(8)+4 su(3)+g2+su(2)"	18	181	1	1	0	0	0	0	0	0	9
14	190	"2 e6+so(8)+4 su(3)"	"2 e6+so(8)+5 su(3)"	17	182	0	1	0	0	0	0	0	0	2
14	190	"2 e6+so(8)+4 su(3)"	"2 e6+so(8)+5 su(3)"	18	182	0	1	0	0	0	0	0	0	4
14	190	"2 e6+so(8)+4 su(3)"	"2 e6+so(8)+6 su(3)"	18	174	0	2	0	0	0	0	0	0	3
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)"	14	170	0	0	1	0	0	0	0	0	2
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)+g2+su(2)"	18	161	1	1	1	0	0	0	0	0	27
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)+g2+su(2)"	19	161	1	1	1	0	0	0	0	0	43
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)+g2+su(2)"	20	161	1	1	1	0	0	0	0	0	9
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)+g2+su(2)"	21	161	1	1	1	0	0	0	0	0	4
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)+g2+su(2)"	22	161	1	1	1	0	0	0	0	0	7
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)+g2+su(2)"	23	161	1	1	1	0	0	0	0	0	10
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)+g2+su(2)"	24	161	1	1	1	0	0	0	0	0	2
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)+so(7)+2 su(2)"	18	159	2	1	1	0	0	0	0	0	6
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)+so(7)+2 su(2)"	19	159	2	1	1	0	0	0	0	0	9
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)+so(7)+2 su(2)"	20	159	2	1	1	0	0	0	0	0	2
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)+so(7)+2 su(2)"	23	159	2	1	1	0	0	0	0	0	2
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+3 su(3)+so(7)+2 su(2)"	26	159	2	1	1	0	0	0	0	0	3
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+4 su(3)"	16	162	0	1	1	0	0	0	0	0	2
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+4 su(3)"	18	162	0	1	1	0	0	0	0	0	16
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+4 su(3)"	19	162	0	1	1	0	0	0	0	0	17
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+4 su(3)"	20	162	0	1	1	0	0	0	0	0	3
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+4 su(3)"	21	162	0	1	1	0	0	0	0	0	5
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+4 su(3)+g2+su(2)"	19	153	1	2	1	0	0	0	0	0	15
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+4 su(3)+g2+su(2)"	20	153	1	2	1	0	0	0	0	0	2
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+4 su(3)+g2+su(2)"	22	153	1	2	1	0	0	0	0	0	2
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+4 su(3)+so(7)+2 su(2)"	19	151	2	2	1	0	0	0	0	0	2
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+5 su(3)"	18	154	0	2	1	0	0	0	0	0	10
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+5 su(3)"	19	154	0	2	1	0	0	0	0	0	22
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+5 su(3)"	21	154	0	2	1	0	0	0	0	0	2
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+5 su(3)"	22	154	0	2	1	0	0	0	0	0	3
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+6 su(3)"	19	146	0	3	1	0	0	0	0	0	6
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+2 so(8)+6 su(3)"	23	146	0	3	1	0	0	0	0	0	2
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+3 so(8)+4 su(3)"	19	134	0	1	2	0	0	0	0	0	3
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+f5+2 so(8)+4 su(3)"	20	110	0	1	1	1	0	0	0	0	2
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+f5+so(8)+3 su(3)+g2+su(2)"	19	137	1	1	0	1	0	0	0	0	18
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+f5+so(8)+3 su(3)+g2+su(2)"	20	137	1	1	0	1	0	0	0	0	11
14	192	"2 e6+so(8)+3 su(3)"	"2 e6+f5+so(8)+3 su(3)+g2+su(2)"	23	137	1	1	0	1	0	0	0	0	2
