"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
22	111	"3 e6+2 f5+5 su(3)"	27	259	1	0	0	0	0	0	0	0	2
22	111	"3 e6+2 f5+5 su(3)"	29	259	1	0	0	0	0	0	0	0	3
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	22	170	0	0	1	0	0	0	0	0	2
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	22	190	0	1	0	0	0	0	0	0	2
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	24	162	0	1	1	0	0	0	0	0	2
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	24	189	1	1	0	0	0	0	0	0	2
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	25	189	1	1	0	0	0	0	0	0	7
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	26	161	1	1	1	0	0	0	0	0	3
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	26	179	2	2	0	0	0	0	0	0	2
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	26	181	1	2	0	0	0	0	0	0	23
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	26	182	0	2	0	0	0	0	0	0	8
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	27	161	1	1	1	0	0	0	0	0	8
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	27	162	0	1	1	0	0	0	0	0	4
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	28	111	1	1	0	0	1	0	0	0	2
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	28	137	1	1	0	1	0	0	0	0	2
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	28	174	0	3	0	0	0	0	0	0	2
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	29	161	1	1	1	0	0	0	0	0	2
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	30	154	0	2	1	0	0	0	0	0	2
22	112	"e8+e6+f5+so(8)+2 su(3)+2(g2+su(2))"	31	161	1	1	1	0	0	0	0	0	2
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	22	225	0	1	0	0	1	0	0	0	2
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	22	231	0	0	1	1	0	0	0	0	2
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	22	233	0	0	0	0	1	0	0	0	2
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	22	259	0	0	0	1	0	0	0	0	3
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	23	205	0	0	1	0	1	0	0	0	2
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	24	181	0	0	0	1	1	0	0	0	2
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	26	161	1	2	0	0	0	0	1	0	2
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	26	169	1	1	0	0	0	0	1	0	9
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	28	169	1	1	0	0	0	0	1	0	2
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	29	169	1	1	0	0	0	0	1	0	5
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	30	46	1	2	0	0	0	0	0	1	2
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	30	47	0	2	0	0	0	0	0	1	5
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	30	52	2	1	0	0	0	0	0	1	5
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	30	54	1	1	0	0	0	0	0	1	13
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	30	55	0	1	0	0	0	0	0	1	5
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	30	161	1	2	0	0	0	0	1	0	2
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	30	169	1	1	0	0	0	0	1	0	3
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	31	27	0	1	1	0	0	0	0	1	3
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	31	39	0	3	0	0	0	0	0	1	3
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	31	46	1	2	0	0	0	0	0	1	5
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	31	47	0	2	0	0	0	0	0	1	5
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	31	52	2	1	0	0	0	0	0	1	7
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	31	54	1	1	0	0	0	0	0	1	8
22	113	"3 e6+f5+4 su(3)+g2+su(2)"	31	55	0	1	0	0	0	0	0	1	3
22	114	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	24	215	1	1	0	0	0	0	0	0	11
22	114	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	29	164	1	1	0	1	0	0	0	0	2
22	114	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	29	165	0	1	0	1	0	0	0	0	2
22	114	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	29	223	1	0	0	0	0	0	0	0	3
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	25	186	3	1	0	0	0	0	0	0	7
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	25	187	2	1	0	0	0	0	0	0	18
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	25	188	2	1	0	0	0	0	0	0	27
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	25	189	1	1	0	0	0	0	0	0	18
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	25	190	1	1	0	0	0	0	0	0	8
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	26	160	2	1	1	0	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	26	161	1	1	1	0	0	0	0	0	7
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	26	162	1	1	1	0	0	0	0	0	3
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	26	167	2	0	1	0	0	0	0	0	7
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	26	169	1	0	1	0	0	0	0	0	18
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	26	175	0	3	0	0	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	26	179	2	2	0	0	0	0	0	0	7
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	26	180	2	2	0	0	0	0	0	0	6
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	26	181	1	2	0	0	0	0	0	0	24
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	26	182	1	2	0	0	0	0	0	0	11
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	26	183	0	2	0	0	0	0	0	0	8
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	136	2	1	0	1	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	137	1	1	0	1	0	0	0	0	4
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	138	1	1	0	1	0	0	0	0	3
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	141	1	0	2	0	0	0	0	0	4
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	145	1	0	0	1	0	0	0	0	6
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	159	2	1	1	0	0	0	0	0	5
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	160	2	1	1	0	0	0	0	0	4
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	161	1	1	1	0	0	0	0	0	10
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	162	1	1	1	0	0	0	0	0	5
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	169	1	0	1	0	0	0	0	0	8
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	179	2	2	0	0	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	180	2	2	0	0	0	0	0	0	5
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	27	197	1	0	0	0	0	0	0	0	7
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	28	117	1	0	1	1	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	28	137	1	1	0	1	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	28	138	1	1	0	1	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	28	161	1	1	1	0	0	0	0	0	4
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	28	162	1	1	1	0	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	28	167	2	0	1	0	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	28	169	1	0	1	0	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	28	197	1	0	0	0	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	29	162	1	1	1	0	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	29	197	1	0	0	0	0	0	0	0	3
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	30	137	1	1	0	1	0	0	0	0	4
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	30	145	1	0	0	1	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	30	161	1	1	1	0	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	30	167	2	0	1	0	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	31	137	1	1	0	1	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	31	153	1	2	1	0	0	0	0	0	2
22	115	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	34	138	1	1	0	1	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	22	175	0	0	0	1	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	22	199	0	0	1	0	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	22	217	1	1	0	0	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	22	219	0	1	0	0	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	22	225	1	0	0	0	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	23	191	0	1	1	0	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	23	197	1	0	1	0	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	23	218	1	1	0	0	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	23	225	1	0	0	0	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	24	167	0	1	0	1	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	24	173	1	0	0	1	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	24	214	3	1	0	0	0	0	0	0	4
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	24	215	2	1	0	0	0	0	0	0	16
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	25	147	0	0	1	1	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	25	189	1	1	1	0	0	0	0	0	5
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	25	190	1	1	1	0	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	26	165	1	1	0	1	0	0	0	0	4
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	26	166	1	1	0	1	0	0	0	0	3
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	26	169	1	0	2	0	0	0	0	0	5
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	26	173	1	0	0	1	0	0	0	0	4
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	27	145	1	0	1	1	0	0	0	0	3
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	27	164	2	1	0	1	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	27	165	1	1	0	1	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	27	173	1	0	0	1	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	27	225	1	0	0	0	0	0	0	0	12
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	28	225	1	0	0	0	0	0	0	0	4
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	29	166	1	1	0	1	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	29	173	1	0	0	1	0	0	0	0	3
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	29	225	1	0	0	0	0	0	0	0	6
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	30	159	0	2	0	1	0	0	0	0	2
22	116	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	31	157	1	2	0	1	0	0	0	0	2
22	117	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	27	206	1	0	0	0	0	0	0	0	3
22	117	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	28	206	1	0	0	0	0	0	0	0	3
22	117	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	29	206	1	0	0	0	0	0	0	0	3
22	118	"3 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	27	147	1	1	0	0	0	0	0	0	3
22	119	"e8+e7'+f5+so(8)+3(g2+su(2))"	26	169	1	1	0	0	0	0	0	0	6
22	119	"e8+e7'+f5+so(8)+3(g2+su(2))"	27	169	1	1	0	0	0	0	0	0	4
22	119	"e8+e7'+f5+so(8)+3(g2+su(2))"	28	169	1	1	0	0	0	0	0	0	3
22	121	"2 e7+e6+f5+3(so(7)+2 su(2))"	22	201	0	1	0	0	0	0	0	0	2
22	121	"2 e7+e6+f5+3(so(7)+2 su(2))"	25	192	1	2	0	0	0	0	0	0	8
22	123	"e8+e7'+f5+so(8)+su(3)+3(g2+su(2))"	26	169	1	0	0	0	0	0	0	0	4
22	123	"e8+e7'+f5+so(8)+su(3)+3(g2+su(2))"	27	169	1	0	0	0	0	0	0	0	5
22	126	"2 e7+e6+f5+g2+su(2)+2(so(7)+2 su(2))"	25	193	1	2	0	0	0	0	0	0	4
22	127	"e8+e7'+f5+so(8)+3(g2+su(2))"	26	169	1	1	0	0	0	0	0	0	3
22	127	"e8+e7'+f5+so(8)+3(g2+su(2))"	28	169	1	1	0	0	0	0	0	0	2
22	128	"3 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	22	149	0	1	0	0	0	0	0	0	2
22	133	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	25	190	1	2	0	0	0	0	0	0	6
22	134	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	25	188	2	1	0	0	0	0	0	0	11
22	134	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	25	189	1	1	0	0	0	0	0	0	6
22	134	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	25	190	1	1	0	0	0	0	0	0	6
22	134	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	198	1	0	0	0	0	0	0	0	3
22	134	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	199	1	0	0	0	0	0	0	0	3
22	134	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	198	1	0	0	0	0	0	0	0	5
22	134	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	199	1	0	0	0	0	0	0	0	5
22	141	"3 e7+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	147	1	0	0	0	0	0	0	0	2
22	144	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	27	147	1	0	0	0	0	0	0	0	2
22	145	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	27	147	1	0	0	0	0	0	0	0	3
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	22	175	0	0	0	0	0	0	1	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	22	203	0	0	0	0	0	1	0	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	22	222	0	1	0	0	1	0	0	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	22	228	0	0	1	1	0	0	0	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	22	230	0	0	0	0	1	0	0	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	22	256	0	0	0	1	0	0	0	0	3
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	23	195	0	1	0	0	0	1	0	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	23	202	0	0	1	0	1	0	0	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	24	167	0	1	0	0	0	0	1	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	24	175	0	0	1	0	0	1	0	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	24	178	0	0	0	1	1	0	0	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	25	147	0	0	1	0	0	0	1	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	25	151	0	0	0	1	0	1	0	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	25	194	1	1	0	0	0	1	0	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	26	123	0	0	0	1	0	0	1	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	26	125	0	0	0	0	1	1	0	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	26	166	1	1	0	0	0	0	1	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	27	97	0	0	0	0	1	0	1	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	27	166	1	1	0	0	0	0	1	0	4
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	28	70	0	0	0	0	0	1	1	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	28	166	1	1	0	0	0	0	1	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	29	159	0	2	0	0	0	0	1	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	30	139	0	1	1	0	0	0	1	0	2
22	150	"3 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	30	158	1	2	0	0	0	0	1	0	2
22	152	"2 e7+e6+f5+2(g2+su(2))+2(so(7)+2 su(2))"	25	193	1	1	0	0	0	0	0	0	2
22	153	"3 e6+2 f5+5 su(3)"	22	251	0	1	0	0	0	0	0	0	2
22	153	"3 e6+2 f5+5 su(3)"	27	259	1	0	0	0	0	0	0	0	2
22	153	"3 e6+2 f5+5 su(3)"	29	259	1	0	0	0	0	0	0	0	3
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	25	189	1	0	0	0	0	0	0	0	4
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	26	161	1	0	1	0	0	0	0	0	6
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	26	174	0	2	0	0	0	0	0	0	2
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	26	178	3	1	0	0	0	0	0	0	2
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	26	179	2	1	0	0	0	0	0	0	11
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	26	180	2	1	0	0	0	0	0	0	15
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	26	181	1	1	0	0	0	0	0	0	26
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	26	182	0	1	0	0	0	0	0	0	4
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	27	137	1	0	0	1	0	0	0	0	2
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	27	161	1	0	1	0	0	0	0	0	6
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	27	179	2	1	0	0	0	0	0	0	3
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	27	180	2	1	0	0	0	0	0	0	4
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	27	189	1	0	0	0	0	0	0	0	4
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	28	111	1	0	0	0	1	0	0	0	3
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	28	161	1	0	1	0	0	0	0	0	3
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	28	173	1	2	0	0	0	0	0	0	2
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	28	189	1	0	0	0	0	0	0	0	2
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	29	161	1	0	1	0	0	0	0	0	3
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	29	173	1	2	0	0	0	0	0	0	5
22	154	"e8+e6+f5+so(8)+3 su(3)+2(g2+su(2))"	30	174	0	2	0	0	0	0	0	0	2
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	22	230	0	0	1	1	0	0	0	0	2
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	22	258	0	0	0	1	0	0	0	0	3
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	26	167	1	1	0	0	0	0	1	0	7
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	26	168	1	1	0	0	0	0	1	0	5
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	26	175	1	0	0	0	0	0	1	0	7
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	27	147	1	0	1	0	0	0	1	0	2
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	27	167	1	1	0	0	0	0	1	0	2
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	27	168	1	1	0	0	0	0	1	0	2
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	28	167	1	1	0	0	0	0	1	0	2
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	28	168	1	1	0	0	0	0	1	0	3
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	28	175	1	0	0	0	0	0	1	0	4
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	29	147	1	0	1	0	0	0	1	0	2
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	29	175	1	0	0	0	0	0	1	0	2
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	30	51	2	1	0	0	0	0	0	1	3
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	30	52	1	1	0	0	0	0	0	1	7
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	30	53	1	1	0	0	0	0	0	1	5
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	30	60	1	0	0	0	0	0	0	1	10
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	31	32	1	0	1	0	0	0	0	1	2
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	31	51	2	1	0	0	0	0	0	1	2
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	31	52	1	1	0	0	0	0	0	1	7
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	31	53	1	1	0	0	0	0	0	1	5
22	155	"3 e6+f5+3 su(3)+2(g2+su(2))"	31	54	0	1	0	0	0	0	0	1	3
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	22	201	0	0	0	1	0	0	0	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	22	217	0	1	1	0	0	0	0	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	22	225	0	0	1	0	0	0	0	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	22	244	1	1	0	0	0	0	0	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	22	245	0	1	0	0	0	0	0	0	3
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	22	251	1	0	0	0	0	0	0	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	23	193	0	1	0	1	0	0	0	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	23	243	1	1	0	0	0	0	0	0	4
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	24	173	0	0	1	1	0	0	0	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	26	165	1	1	0	0	1	0	0	0	3
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	26	173	1	0	0	0	1	0	0	0	4
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	27	145	1	0	1	0	1	0	0	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	27	165	1	1	0	0	1	0	0	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	27	166	1	1	0	0	1	0	0	0	4
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	27	251	1	0	0	0	0	0	0	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	29	110	1	1	0	0	0	0	1	0	4
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	29	118	1	0	0	0	0	0	1	0	4
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	29	251	1	0	0	0	0	0	0	0	3
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	30	110	1	1	0	0	0	0	1	0	3
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	30	111	1	1	0	0	0	0	1	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	30	112	0	1	0	0	0	0	1	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	30	138	1	1	0	0	0	1	0	0	3
